source_file,event_number,start_time,end_time,n_points,feature,pre_mean,during_mean,post_mean,normal_mean,normal_std,threshold_defined,response_rule,pre_event_median,pre_event_mode,pre_event_window_samples,file_normal_std,file_normal_constant,reaction_threshold_sigma,reaction_sustain_samples,response_detected,preexisting_excursion,reaction_delay_seconds,peak_abs_deviation_from_pre_median_sd,recovery_threshold_sigma,recovery_sustain_samples,recovery_search_seconds,recovery_search_actual_samples,recovery_detected,recovery_not_observed_within_horizon,recovery_right_censored,recovery_delay_seconds,during_vs_normal_sd,during_vs_pre_sd,post_vs_normal_sd
hai-test2.csv,27,2022-08-18 21:41:02,2022-08-18 21:43:14,133,P1_PP04D,0.0,0.0,0.0,0.5699986936760406,0.49507705153684806,True,3_sigma_from_pre_median,0.0,0.0,300,0.49507705153684806,False,3.0,3,False,False,,0.0,1.0,10,600,600,False,False,False,,-1.1513332963154246,0.0,-1.1513332963154246
hai-test2.csv,27,2022-08-18 21:41:02,2022-08-18 21:43:14,133,P1_PP04SP,27.91761,27.91761,27.91761,27.7989593781898,0.2822382025676734,True,3_sigma_from_pre_median,27.91761,27.91761,300,0.2822382025676734,False,3.0,3,False,False,,0.0,1.0,10,600,600,False,False,False,,0.4203917851331661,0.0,0.4203917851331661
hai-test2.csv,27,2022-08-18 21:41:02,2022-08-18 21:43:14,133,P1_SOL01D,524320.0,524320.0,524320.0,524320.0,0.0,True,change_from_pre_mode,524320.0,524320.0,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,,,,
hai-test2.csv,27,2022-08-18 21:41:02,2022-08-18 21:43:14,133,P1_SOL03D,524320.0,524320.0,524320.0,524320.0,0.0,True,change_from_pre_mode,524320.0,524320.0,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,,,,
hai-test2.csv,27,2022-08-18 21:41:02,2022-08-18 21:43:14,133,P1_STSP,1.0,1.0,1.0,1.0,0.0,True,change_from_pre_mode,1.0,1.0,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,,,,
hai-test2.csv,27,2022-08-18 21:41:02,2022-08-18 21:43:14,133,P1_TIT01,30.121443082706765,30.670759624060153,31.164892180451126,30.117306753514693,1.3020195632059774,True,3_sigma_from_pre_median,29.69971,29.2572,300,1.3020195632059774,False,3.0,3,False,False,,0.9258232626181367,1.0,10,600,600,False,False,False,,0.4250726227052123,0.42189576629770426,0.8045850128065289
hai-test2.csv,27,2022-08-18 21:41:02,2022-08-18 21:43:14,133,P1_TIT02,34.61028067669173,35.00678015037594,35.46603526315789,36.219151949801116,2.1887095681347657,True,3_sigma_from_pre_median,34.36889,34.27734,300,2.1887095681347657,False,3.0,3,False,False,,0.3834405497277572,1.0,10,600,600,False,False,False,,-0.5539208203207928,0.18115673246775654,-0.344091649987639
hai-test2.csv,27,2022-08-18 21:41:02,2022-08-18 21:43:14,133,P1_TIT03,26.39953338345865,26.712520000000005,26.712520000000005,27.843592652873678,1.2331199100797272,True,3_sigma_from_pre_median,26.30441,26.30441,300,1.2331199100797272,False,3.0,3,False,False,,0.33095727079259823,1.0,10,600,600,False,False,False,,-0.917244660173027,0.25381685429206896,-0.917244660173027
hai-test2.csv,27,2022-08-18 21:41:02,2022-08-18 21:43:14,133,P2_24Vdc,28.03391120300752,28.033167142857145,28.033255338345864,28.033422917652043,0.0035064224696394683,True,3_sigma_from_pre_median,28.03341,28.03341,300,0.0035064224696394683,False,3.0,3,False,False,,2.957430283939648,1.0,10,600,600,False,False,False,,-0.0729446600095477,-0.2121992306451999,-0.047792103669843294
hai-test2.csv,27,2022-08-18 21:41:02,2022-08-18 21:43:14,133,P2_ATSW_Lamp,0.0,0.0,0.0,0.817420956139047,0.386321898014947,True,3_sigma_from_pre_median,0.0,0.0,300,0.386321898014947,False,3.0,3,False,False,,0.0,1.0,10,600,600,False,False,False,,-2.115906347373093,0.0,-2.115906347373093
hai-test2.csv,27,2022-08-18 21:41:02,2022-08-18 21:43:14,133,P2_AutoGO,0.0,0.0,0.0,0.817420956139047,0.386321898014947,True,3_sigma_from_pre_median,0.0,0.0,300,0.386321898014947,False,3.0,3,False,False,,0.0,1.0,10,600,600,False,False,False,,-2.115906347373093,0.0,-2.115906347373093
hai-test2.csv,27,2022-08-18 21:41:02,2022-08-18 21:43:14,133,P2_AutoSD,112.0,112.0,112.0,114.71131975927601,9.050891107102233,True,3_sigma_from_pre_median,112.0,112.0,300,9.050891107102233,False,3.0,3,False,False,,0.0,1.0,10,600,600,False,False,False,,-0.2995638470502022,0.0,-0.2995638470502022
hai-test2.csv,27,2022-08-18 21:41:02,2022-08-18 21:43:14,133,P2_Emerg,0.0,0.0,0.0,0.0,0.0,True,change_from_pre_mode,0.0,0.0,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,,,,
hai-test2.csv,27,2022-08-18 21:41:02,2022-08-18 21:43:14,133,P2_MASW,1.0,1.0,1.0,0.18257904386095308,0.38632189801494704,True,3_sigma_from_pre_median,1.0,1.0,300,0.38632189801494704,False,3.0,3,False,False,,0.0,1.0,10,600,600,False,False,False,,2.1159063473730924,0.0,2.1159063473730924
hai-test2.csv,27,2022-08-18 21:41:02,2022-08-18 21:43:14,133,P2_MASW_Lamp,1.0,1.0,1.0,0.18257904386095308,0.38632189801494704,True,3_sigma_from_pre_median,1.0,1.0,300,0.38632189801494704,False,3.0,3,False,False,,0.0,1.0,10,600,600,False,False,False,,2.1159063473730924,0.0,2.1159063473730924
hai-test2.csv,27,2022-08-18 21:41:02,2022-08-18 21:43:14,133,P2_ManualGO,1.0,1.0,1.0,0.18257904386095308,0.38632189801494704,True,3_sigma_from_pre_median,1.0,1.0,300,0.38632189801494704,False,3.0,3,False,False,,0.0,1.0,10,600,600,False,False,False,,2.1159063473730924,0.0,2.1159063473730924
hai-test2.csv,27,2022-08-18 21:41:02,2022-08-18 21:43:14,133,P2_ManualSD,12.948719999999996,12.948719999999996,12.948719999999996,10.849111384928623,4.414306207493221,True,3_sigma_from_pre_median,12.94872,12.94872,300,4.414306207493221,False,3.0,3,False,False,,0.0,1.0,10,600,600,False,False,False,,0.4756372839535504,0.0,0.4756372839535504
hai-test2.csv,27,2022-08-18 21:41:02,2022-08-18 21:43:14,133,P2_OnOff,1.0,1.0,1.0,1.0,0.0,True,change_from_pre_mode,1.0,1.0,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,,,,
hai-test2.csv,27,2022-08-18 21:41:02,2022-08-18 21:43:14,133,P2_RTR,2880.0,2880.0,2880.0,2880.0,0.0,True,change_from_pre_mode,2880.0,2880.0,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,,,,
hai-test2.csv,27,2022-08-18 21:41:02,2022-08-18 21:43:14,133,P2_SCO,54342.0,54342.0,54342.0,54669.49097510327,179.70028495841728,True,3_sigma_from_pre_median,54342.0,54342.0,300,179.70028495841728,False,3.0,3,False,False,,0.0,1.0,10,600,600,False,False,False,,-1.8224288023752986,0.0,-1.8224288023752986
hai-test2.csv,27,2022-08-18 21:41:02,2022-08-18 21:43:14,133,P2_SCST,720.6098481203006,720.6740462406015,720.4584652631579,720.3838588216956,0.25187557511890135,True,3_sigma_from_pre_median,720.56567,720.66815,300,0.25187557511890135,False,3.0,3,False,False,,1.8247104737450726,1.0,10,600,600,False,False,False,,1.152106228517113,0.25488029266245577,0.2962035577568255
hai-test2.csv,27,2022-08-18 21:41:02,2022-08-18 21:43:14,133,P2_SIT01,839.6842105263158,840.4736842105264,836.3157894736842,897.1800294598576,34.040295273317895,True,3_sigma_from_pre_median,839.0,838.0,300,34.040295273317895,False,3.0,3,False,False,,0.23501558772525427,1.0,10,600,600,False,False,False,,-1.6658593820653442,0.023192327736044654,-1.788005641475183
hai-test2.csv,27,2022-08-18 21:41:02,2022-08-18 21:43:14,133,P2_TripEx,1.0,1.0,1.0,1.0,0.0,True,change_from_pre_mode,1.0,1.0,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,,,,
hai-test2.csv,27,2022-08-18 21:41:02,2022-08-18 21:43:14,133,P2_VIBTR01,6.642012030075187,6.83870902255639,6.690527067669174,6.632748540746048,0.39473789413008264,True,3_sigma_from_pre_median,6.5464,6.0254,300,0.39473789413008264,False,3.0,3,False,False,,2.124194338746913,1.0,10,600,600,False,False,False,,0.5217651633477819,0.49829771959107455,0.1463718781052346
hai-test2.csv,27,2022-08-18 21:41:02,2022-08-18 21:43:14,133,P2_VIBTR02,-3.244172932330827,-3.152742105263158,-3.3049624060150378,-3.373070424375104,0.36541918293693737,True,3_sigma_from_pre_median,-3.25875,-3.8796,300,0.36541918293693737,False,3.0,3,False,False,,1.5736721739078487,1.0,10,600,600,False,False,False,,0.6029467783851113,0.2502080660703784,0.18638325939177702
hai-test2.csv,27,2022-08-18 21:41:02,2022-08-18 21:43:14,133,P2_VIBTR03,9.820228571428572,9.897191729323309,9.866433834586468,9.668822882741656,0.29310264016502074,True,3_sigma_from_pre_median,9.76005,10.2568,300,0.29310264016502074,False,3.0,3,False,False,,1.793399062199005,1.0,10,600,600,False,False,False,,0.7791429188528555,0.26258090971615,0.6742039298368458
hai-test2.csv,27,2022-08-18 21:41:02,2022-08-18 21:43:14,133,P2_VIBTR04,-1.1758977443609024,-1.2139270676691727,-1.3387,-1.3998145578543855,0.2638662725045679,True,3_sigma_from_pre_median,-1.2123499999999998,-1.6367,300,0.2638662725045679,False,3.0,3,False,False,,1.4459976122692797,1.0,10,600,600,False,False,False,,0.7044761288390686,-0.14412347189090605,0.23161185881885485
hai-test2.csv,27,2022-08-18 21:41:02,2022-08-18 21:43:14,133,P2_VT01,11.947093082706768,11.951945112781953,11.949666842105264,11.939634973265406,0.046671016450741364,True,3_sigma_from_pre_median,11.9496,11.94575,300,0.046671016450741364,False,3.0,3,False,False,,1.7829052445819948,1.0,10,600,600,False,False,False,,0.2637641185625277,0.10396238274145343,0.21494858271292375
hai-test2.csv,27,2022-08-18 21:41:02,2022-08-18 21:43:14,133,P2_VTR01,50.0,50.0,50.0,50.0,0.0,True,change_from_pre_mode,50.0,50.0,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,,,,
hai-test2.csv,27,2022-08-18 21:41:02,2022-08-18 21:43:14,133,P2_VTR02,50.0,50.0,50.0,50.0,0.0,True,change_from_pre_mode,50.0,50.0,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,,,,
hai-test2.csv,27,2022-08-18 21:41:02,2022-08-18 21:43:14,133,P2_VTR03,50.0,50.0,50.0,50.0,0.0,True,change_from_pre_mode,50.0,50.0,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,,,,
hai-test2.csv,27,2022-08-18 21:41:02,2022-08-18 21:43:14,133,P2_VTR04,50.0,50.0,50.0,50.0,0.0,True,change_from_pre_mode,50.0,50.0,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,,,,
hai-test2.csv,27,2022-08-18 21:41:02,2022-08-18 21:43:14,133,P3_FIT01,1290.3383458646617,2277.8872180451126,222.3984962406015,1074.7091086816488,1688.0235925813643,True,3_sigma_from_pre_median,29.0,29.0,300,1688.0235925813643,False,3.0,3,True,False,71.0,3.0698623068861064,1.0,10,600,600,True,False,False,1.0,0.7127732779632163,0.585032624259871,-0.504916291565377
hai-test2.csv,27,2022-08-18 21:41:02,2022-08-18 21:43:14,133,P3_LCP01D,4354.9473684210525,8541.293233082706,3028.872180451128,5102.20275048762,5147.799146350213,True,3_sigma_from_pre_median,4404.0,13800.0,300,5147.799146350213,False,3.0,3,False,False,,1.8112594790359509,1.0,10,600,600,False,False,False,,0.6680700596163314,0.8132302262860762,-0.4027605800250544
hai-test2.csv,27,2022-08-18 21:41:02,2022-08-18 21:43:14,133,P3_LCV01D,10187.187969924813,2944.9624060150377,6287.87969924812,7593.17749338955,6818.667649961868,True,3_sigma_from_pre_median,6128.0,-160.0,300,6818.667649961868,False,3.0,3,False,False,,1.2342587191571164,1.0,10,600,600,False,False,False,,-0.6816896387962986,-1.0621174011832466,-0.19143003606411726
hai-test2.csv,27,2022-08-18 21:41:02,2022-08-18 21:43:14,133,P3_LH01,70.0,70.0,70.0,70.0,0.0,True,change_from_pre_mode,70.0,70.0,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,,,,
hai-test2.csv,27,2022-08-18 21:41:02,2022-08-18 21:43:14,133,P3_LIT01,18328.864661654134,17516.639097744363,18975.72932330827,15380.542426249003,3086.289589129662,True,3_sigma_from_pre_median,18818.5,18953.0,300,3086.289589129662,False,3.0,3,False,False,,0.6575857324433129,1.0,10,600,600,False,False,False,,0.6921245106159145,-0.26317218149928046,1.1648896816818526
hai-test2.csv,27,2022-08-18 21:41:02,2022-08-18 21:43:14,133,P3_LL01,30.0,30.0,30.0,30.0,0.0,True,change_from_pre_mode,30.0,30.0,300,0.0,True,3.0,3,False,False,,,1.0,10,600,600,False,False,False,,,,
hai-test2.csv,27,2022-08-18 21:41:02,2022-08-18 21:43:14,133,P3_PIT01,346.5187969924812,1542.233082706767,297.812030075188,779.2769361748132,1298.3940193880667,True,3_sigma_from_pre_median,25.0,24.0,300,1298.3940193880667,False,3.0,3,False,False,,2.9644313995023133,1.0,10,600,600,False,False,False,,0.5876152655813488,0.9209178938438318,-0.37081571457525636
hai-test2.csv,27,2022-08-18 21:41:02,2022-08-18 21:43:14,133,P4_HT_FD,-0.0003309022556390977,-0.0002895488721804511,-0.0001247368421052632,-0.00019396235084257897,0.002085799588224817,True,3_sigma_from_pre_median,-0.00022,-0.00036,300,0.002085799588224817,False,3.0,3,False,False,,11.4440525037764,1.0,10,600,600,False,False,False,,-0.04582727980075207,0.01982615381271681,0.033188955031021095
hai-test2.csv,27,2022-08-18 21:41:02,2022-08-18 21:43:14,133,P4_HT_PO,47.07610744360903,14.744295939849623,29.636123233082703,35.504132114172705,31.369744436378745,True,3_sigma_from_pre_median,28.021945000000002,0.05423,300,31.369744436378745,False,3.0,3,False,False,,1.2893278452436443,1.0,10,600,600,False,False,False,,-0.661778938506378,-1.0306686294283285,-0.18705950547321043
hai-test2.csv,27,2022-08-18 21:41:02,2022-08-18 21:43:14,133,P4_HT_PS,3.6396900000000008,3.6396900000000008,3.6396900000000008,3.6725710745640714,1.9005221520029272,True,3_sigma_from_pre_median,3.63969,3.63969,300,1.9005221520029272,False,3.0,3,False,False,,0.0,1.0,10,600,600,False,False,False,,-0.01730107409135844,0.0,-0.01730107409135844
hai-test2.csv,27,2022-08-18 21:41:02,2022-08-18 21:43:14,133,P4_LD,392.88977458646616,299.2168718796992,363.4702520300752,365.96162635450025,61.17702962605878,True,3_sigma_from_pre_median,366.49127,335.53961,300,61.17702962605878,False,3.0,3,False,False,,1.8749019150014818,1.0,10,600,600,False,False,False,,-1.0910100552899455,-1.5311776867778213,-0.0407240158545365
hai-test2.csv,27,2022-08-18 21:41:02,2022-08-18 21:43:14,133,P4_ST_FD,0.00029436090225563904,-8.676691729323305e-05,3.26315789473684e-05,-4.4187398928814335e-05,0.0016455065627984334,True,3_sigma_from_pre_median,7e-05,-0.00065,300,0.0016455065627984334,False,3.0,3,False,False,,3.6888336620651603,1.0,10,600,600,False,False,False,,-0.02587623734055839,-0.23161731965426285,0.0466840908525703
hai-test2.csv,27,2022-08-18 21:41:02,2022-08-18 21:43:14,133,P4_ST_GOV,18599.165413533836,16006.42857142857,18156.977443609023,18071.659342243365,1755.4259694594575,True,3_sigma_from_pre_median,18477.0,16349.0,300,1755.4259694594575,False,3.0,3,False,False,,2.5395545454831896,1.0,10,600,600,False,False,False,,-1.176484116530835,-1.4769844397959078,0.04860250608684419
hai-test2.csv,27,2022-08-18 21:41:02,2022-08-18 21:43:14,133,P4_ST_LD,342.3263527819548,288.4632690977444,332.5537980451128,330.28965419127286,36.05910881852627,True,3_sigma_from_pre_median,337.375245,334.979,300,36.05910881852627,False,3.0,3,False,False,,2.40756296659769,1.0,10,600,600,False,False,False,,-1.1599395122055574,-1.4937441730821959,0.0627897895434583
hai-test2.csv,27,2022-08-18 21:41:02,2022-08-18 21:43:14,133,P4_ST_PO,339.6819430075188,292.7006106766917,330.6012132330827,330.5749335496424,32.463425616521704,True,3_sigma_from_pre_median,336.85977,335.63007,300,32.463425616521704,False,3.0,3,False,False,,2.359202657929666,1.0,10,600,600,False,False,False,,-1.1666767186046814,-1.4472080946046777,0.0008095166465401857
hai-test2.csv,27,2022-08-18 21:41:02,2022-08-18 21:43:14,133,P4_ST_PS,0.84523,0.84523,0.84523,12.421523213917302,10.589736200432041,True,3_sigma_from_pre_median,0.84523,0.84523,300,10.589736200432041,False,3.0,3,False,False,,0.0,1.0,10,600,600,False,False,False,,-1.0931616231804726,0.0,-1.0931616231804726
hai-test2.csv,27,2022-08-18 21:41:02,2022-08-18 21:43:14,133,P4_ST_PT01,9954.872180451128,9957.984962406015,9914.556390977443,9967.137506362698,30.94037172182327,True,3_sigma_from_pre_median,9943.0,9943.0,300,30.94037172182327,False,3.0,3,True,False,75.0,5.33283832151312,1.0,10,600,600,True,False,False,72.0,-0.2958123463729262,0.1006058357305335,-1.6994338612993567
hai-test2.csv,27,2022-08-18 21:41:02,2022-08-18 21:43:14,133,P4_ST_TT01,27080.917293233084,27134.36842105263,27182.06766917293,27081.17407442443,125.87160191980817,True,3_sigma_from_pre_median,27040.0,27007.0,300,125.87160191980817,False,3.0,3,False,False,,0.9692416568887815,1.0,10,600,600,False,False,False,,0.42260800543468763,0.4246480302491045,0.8015596306844426
hai-test2.csv,27,2022-08-18 21:41:02,2022-08-18 21:43:14,133,x1001_05_SETPOINT_OUT,0.06517999999999999,0.06517999999999999,0.06517999999999999,0.11089740888390383,0.042114897148061825,True,3_sigma_from_pre_median,0.06518,0.06518,300,0.042114897148061825,False,3.0,3,False,False,,0.0,1.0,10,600,600,False,False,False,,-1.0855400815340186,0.0,-1.0855400815340186
hai-test2.csv,27,2022-08-18 21:41:02,2022-08-18 21:43:14,133,x1001_15_ASSIGN_OUT,1.073838045112782,0.9369586466165414,1.0508518045112782,1.0927585278629892,0.10307475471232287,True,3_sigma_from_pre_median,1.0698850000000002,1.06634,300,0.10307475471232287,False,3.0,3,False,False,,2.3105075599227027,1.0,10,600,600,False,False,False,,-1.511523182192172,-1.3279623985355584,-0.4065663165405613
hai-test2.csv,27,2022-08-18 21:41:02,2022-08-18 21:43:14,133,x1002_07_SETPOINT_OUT,368.48166,368.48166,368.48166,362.18402581048383,24.671699804613976,True,3_sigma_from_pre_median,368.48166,368.48166,300,24.671699804613976,False,3.0,3,False,False,,0.0,1.0,10,600,600,False,False,False,,0.25525740988216766,0.0,0.25525740988216766
hai-test2.csv,27,2022-08-18 21:41:02,2022-08-18 21:43:14,133,x1002_08_SETPOINT_OUT,994.77173,994.77173,994.77173,993.3714000795507,22.76031945742657,True,3_sigma_from_pre_median,994.77173,994.77173,300,22.76031945742657,False,3.0,3,False,False,,0.0,1.0,10,600,600,False,False,False,,0.06152505561570552,0.0,0.06152505561570552
hai-test2.csv,27,2022-08-18 21:41:02,2022-08-18 21:43:14,133,x1003_10_SETPOINT_OUT,3154.736227142857,3153.9290470676688,3077.6066673684213,1294.7703457463392,1200.880152569592,True,3_sigma_from_pre_median,3148.39673,3146.58252,300,1200.880152569592,False,3.0,3,False,False,,0.019015186445657268,1.0,10,600,600,False,False,False,,1.5481634011047491,-0.0006721570620190547,1.4846080333722274
hai-test2.csv,27,2022-08-18 21:41:02,2022-08-18 21:43:14,133,x1003_18_SETPOINT_OUT,26.717679999999998,26.717679999999998,26.717679999999998,26.059511200421632,0.8117389494981301,True,3_sigma_from_pre_median,26.71768,26.71768,300,0.8117389494981301,False,3.0,3,False,False,,0.0,1.0,10,600,600,False,False,False,,0.8108133778541597,0.0,0.8108133778541597
hai-test2.csv,27,2022-08-18 21:41:02,2022-08-18 21:43:14,133,x1003_24_SUM_OUT,30.58005669172932,30.12195120300752,30.503300075187973,29.832398447952,0.8617764720875876,True,3_sigma_from_pre_median,30.566679999999998,30.55485,300,0.8617764720875876,False,3.0,3,False,False,,0.9211669449236445,1.0,10,600,600,False,False,False,,0.33599519647374615,-0.5315827288856899,0.7785100301134541
hai-test2.csv,28,2022-08-18 23:15:01,2022-08-18 23:17:36,156,P1_FCV01D,9.993511089743588,15.705617499999999,15.647902243589746,24.163026719505222,21.696137110751636,True,3_sigma_from_pre_median,5.5721050000000005,0.81266,300,21.696137110751636,False,3.0,3,False,False,,0.5825283521893335,1.0,10,600,600,False,False,False,,-0.3898117520336885,0.26327757706811994,-0.39247191481361726
hai-test2.csv,28,2022-08-18 23:15:01,2022-08-18 23:17:36,156,P1_FCV01Z,9.255051474358975,15.525631346153846,15.358469743589747,23.964815658319704,21.93007692173577,True,3_sigma_from_pre_median,5.296325,0.32959,300,21.93007692173577,False,3.0,3,False,False,,0.5837701821880664,1.0,10,600,600,False,False,False,,-0.3848223762407987,0.28593515171758704,-0.39244485760101766
hai-test2.csv,28,2022-08-18 23:15:01,2022-08-18 23:17:36,156,P1_FCV02D,95.96965019230768,48.73786596153847,50.26932346153847,52.54320614702001,41.89070266671058,True,3_sigma_from_pre_median,100.0,100.0,300,41.89070266671058,False,3.0,3,False,False,,2.029089859778056,1.0,10,600,600,False,False,False,,-0.09083973156901812,-1.127500405198575,-0.05428132116982923
hai-test2.csv,28,2022-08-18 23:15:01,2022-08-18 23:17:36,156,P1_FCV02Z,96.92334801282051,43.098311410256414,31.324150769230773,47.859475431695,39.02001795893345,True,3_sigma_from_pre_median,97.34497,97.34497,300,39.02001795893345,False,3.0,3,False,False,,1.696571746063068,1.0,10,600,600,False,False,False,,-0.12201849897786995,-1.3794211130095368,-0.423765173041868
hai-test2.csv,28,2022-08-18 23:15:01,2022-08-18 23:17:36,156,P1_FCV03D,51.78441865384615,51.89201993589744,51.734304487179486,53.22863690901227,2.3390876027010608,True,3_sigma_from_pre_median,52.059065000000004,51.97567,300,2.3390876027010608,False,3.0,3,False,False,,0.47747891045649793,1.0,10,600,600,False,False,False,,-0.571426641555185,0.04600139042549404,-0.63885269628517
hai-test2.csv,28,2022-08-18 23:15:01,2022-08-18 23:17:36,156,P1_FCV03Z,52.45336544871796,52.58815294871794,52.30860160256409,53.89479529588238,2.4048024631317655,True,3_sigma_from_pre_median,52.45361,52.45361,300,2.4048024631317655,False,3.0,3,False,False,,0.5393374382654805,1.0,10,600,600,False,False,False,,-0.543347059559647,0.05604930220524102,-0.6595941735907068
hai-test2.csv,28,2022-08-18 23:15:01,2022-08-18 23:17:36,156,P1_FT01,61.49755128205128,69.89110814102563,51.65025275641027,62.077263690049854,10.923609818121934,True,3_sigma_from_pre_median,59.833505,57.8308,300,10.923609818121934,False,3.0,3,True,False,84.0,4.5136127910944435,1.0,10,600,600,True,False,False,1.0,0.715317059202613,0.768386732840795,-0.9545389397140033
hai-test2.csv,28,2022-08-18 23:15:01,2022-08-18 23:17:36,156,P1_FT01Z,320.604661025641,363.42860365384604,269.10388948717946,322.7796736892841,46.328484692484196,True,3_sigma_from_pre_median,312.02975,301.10565,300,46.328484692484196,False,3.0,3,True,False,83.0,5.53045824185063,1.0,10,600,600,True,False,False,1.0,0.8774068531353533,0.924354485419902,-1.158591405663056
hai-test2.csv,28,2022-08-18 23:15:01,2022-08-18 23:17:36,156,P1_FT02,37.52853846153846,134.66026147435898,220.9885742948718,773.3457096305806,917.5366466123356,True,3_sigma_from_pre_median,6.23702,4.99723,300,917.5366466123356,False,3.0,3,False,False,,0.24830914475316931,1.0,10,600,600,False,False,False,,-0.6960871268895157,0.10586140986460153,-0.6020000807325604
hai-test2.csv,28,2022-08-18 23:15:01,2022-08-18 23:17:36,156,P1_FT02Z,195.3985812179487,665.3013917948717,937.4946271794872,1294.8082977165907,1200.8789655934509,True,3_sigma_from_pre_median,32.474064999999996,26.01891,300,1200.8789655934509,False,3.0,3,False,False,,0.7829307048736333,1.0,10,600,600,False,False,False,,-0.5242051230455427,0.39129906013859295,-0.29754345006828065
hai-test2.csv,28,2022-08-18 23:15:01,2022-08-18 23:17:36,156,P1_FT03,244.59200987179486,243.66645737179488,242.84727621794875,243.7389297047258,11.046936280510804,True,3_sigma_from_pre_median,243.79729,243.79729,300,11.046936280510804,False,3.0,3,False,False,,0.5870387802852561,1.0,10,600,600,False,False,False,,-0.00656040110041833,-0.08378363706441001,-0.08071500225362173
hai-test2.csv,28,2022-08-18 23:15:01,2022-08-18 23:17:36,156,P1_FT03Z,996.6558378846154,994.4301856410259,992.6443976923075,993.3935223015629,23.168311167308214,True,3_sigma_from_pre_median,994.85779,994.85779,300,23.168311167308214,False,3.0,3,False,False,,0.6307835687489146,1.0,10,600,600,False,False,False,,0.044744881574525455,-0.09606450066718715,-0.03233401881758601
hai-test2.csv,28,2022-08-18 23:15:01,2022-08-18 23:17:36,156,P1_LCV01D,14.761373974358975,17.706906602564104,10.521041474358974,15.55648601710834,3.266506894832349,True,3_sigma_from_pre_median,15.011385,13.56614,300,3.266506894832349,False,3.0,3,False,False,,2.2280176452447162,1.0,10,600,600,False,False,False,,0.6583242144254323,0.9017377654597929,-1.5415380113587074
hai-test2.csv,28,2022-08-18 23:15:01,2022-08-18 23:17:36,156,P1_LCV01Z,14.86075096153846,17.677170192307692,10.438193205128206,15.434918642639314,3.187700744620662,True,3_sigma_from_pre_median,14.79492,15.97748,300,3.187700744620662,False,3.0,3,False,False,,2.233029562769411,1.0,10,600,600,False,False,False,,0.7034071668905065,0.8835268603936617,-1.5675014180497426
hai-test2.csv,28,2022-08-18 23:15:01,2022-08-18 23:17:36,156,P1_LIT01,385.8802189102565,382.6392092948718,388.61858038461537,362.81158382410564,26.00444265493099,True,3_sigma_from_pre_median,385.63644,381.75153,300,26.00444265493099,False,3.0,3,False,False,,0.7548298673602954,1.0,10,600,600,False,False,False,,0.7624706952527761,-0.12463291978188548,0.9924072168343966
hai-test2.csv,28,2022-08-18 23:15:01,2022-08-18 23:17:36,156,P1_PCV01D,28.07100724358974,29.984356346153845,26.374294871794866,27.62311881710113,2.467222143847526,True,3_sigma_from_pre_median,27.08887,25.59909,300,2.467222143847526,False,3.0,3,True,False,83.0,5.337131896629805,1.0,10,600,600,True,False,False,20.0,0.9570429379214584,0.7755074294122215,-0.5061659925598659
hai-test2.csv,28,2022-08-18 23:15:01,2022-08-18 23:17:36,156,P1_PCV01Z,28.577227756410256,30.288459871794874,27.2023708974359,28.06967709770853,2.497731488619918,True,3_sigma_from_pre_median,27.79541,26.96381,300,2.497731488619918,False,3.0,3,True,False,38.0,5.238517454584194,1.0,10,600,600,True,False,False,26.0,0.8883191744971338,0.6851145221899463,-0.3472375650562207
hai-test2.csv,28,2022-08-18 23:15:01,2022-08-18 23:17:36,156,P1_PCV02D,12.0,12.002130512820512,12.0,12.001376708108666,0.06927210836219852,True,3_sigma_from_pre_median,12.0,12.0,300,0.06927210836219852,False,3.0,3,False,False,,2.3582362925327915,1.0,10,600,600,False,False,False,,0.010881792537706087,0.030755709200776627,-0.01987391666307054
hai-test2.csv,28,2022-08-18 23:15:01,2022-08-18 23:17:36,156,P1_PCV02Z,11.918297628205124,11.918542179487178,11.91883564102564,11.842560105722152,0.11872654359448429,True,3_sigma_from_pre_median,11.91864,11.91864,300,0.11872654359448429,False,3.0,3,False,False,,0.1285306515122752,1.0,10,600,600,False,False,False,,0.6399754550637469,0.002059786081944127,0.6424471983620619
