feature_1,feature_2,mean_absolute_correlation_change,max_absolute_correlation_change,mean_signed_correlation_change,contributing_test_files
P1_FT01,P4_HT_PO,0.037513534418959465,0.06618226462246425,-0.037513534418959465,2
P2_SIT01,P4_LD,0.03744811841156174,0.051038503756435386,-0.013590385344873649,2
P1_PP04SP,P4_ST_PT01,0.0374402368737128,0.0374402368737128,0.0374402368737128,1
P4_ST_GOV,x1002_07_SETPOINT_OUT,0.03720598703022233,0.06048381232372037,0.02327782529349804,2
P1_FCV02Z,P3_LCP01D,0.037193389435879944,0.06618010163869936,-0.02898671220281942,2
P2_SIT01,P3_PIT01,0.03719335304270261,0.055730491613147665,-0.03719335304270261,2
P1_PIT02,P3_LIT01,0.03705801120260287,0.05033017311669824,-0.03705801120260287,2
P2_24Vdc,x1001_05_SETPOINT_OUT,0.036979671802612184,0.06255775716126122,0.036979671802612184,2
P2_SCST,P4_ST_PT01,0.036917375143866095,0.04374768835197895,-0.006830313208112858,2
P2_VT01,P4_ST_GOV,0.03689992431381121,0.053435296761296436,-0.03689992431381121,2
P4_ST_FD,x1001_15_ASSIGN_OUT,0.03689018073429907,0.04895261253871483,0.012062431804415762,2
P1_LIT01,P4_ST_LD,0.03677378463841388,0.07082889441694912,-0.03677378463841388,2
P1_PCV02Z,P4_LD,0.03666395976868042,0.06282669465124777,-0.02616273488256735,2
P2_VIBTR04,P4_ST_PT01,0.036553110927805076,0.0429251050676174,0.036553110927805076,2
P1_FT01Z,P2_VIBTR03,0.03643417424156339,0.04727807146489755,-0.03643417424156339,2
P1_PIT02,P2_SCST,0.036335132371989765,0.04482153989162794,-0.00848640751963817,2
P3_LIT01,x1001_15_ASSIGN_OUT,0.03625989698404597,0.06095986530805733,0.024699968324011362,2
P1_FCV03Z,x1001_15_ASSIGN_OUT,0.036179086811536525,0.04638595878919652,0.010206871977659994,2
P1_FCV03D,P4_ST_LD,0.035990398141891686,0.047896173903833925,0.035990398141891686,2
P4_ST_LD,x1003_18_SETPOINT_OUT,0.03597610664413093,0.06689147573687368,0.03597610664413093,2
P2_SCO,x1003_24_SUM_OUT,0.035924395559058915,0.05640192216910614,-0.035924395559058915,2
P1_FCV03Z,P3_PIT01,0.03562802036412336,0.04774875137759234,-0.03562802036412336,2
P1_FCV01Z,P2_MASW,0.035611754432470194,0.035611754432470194,-0.035611754432470194,1
P1_FCV01Z,P2_MASW_Lamp,0.035611754432470194,0.035611754432470194,-0.035611754432470194,1
P1_FCV01Z,P2_ManualGO,0.035611754432470194,0.035611754432470194,-0.035611754432470194,1
P1_FCV01Z,P2_ATSW_Lamp,0.03561175443246802,0.03561175443246802,0.03561175443246802,1
P1_FCV01Z,P2_AutoGO,0.03561175443246802,0.03561175443246802,0.03561175443246802,1
P1_FCV03D,P4_LD,0.035574945434691696,0.05498813075612856,0.035574945434691696,2
P2_VIBTR04,P3_LCP01D,0.03517809101485246,0.04890342662899067,-0.03517809101485246,2
P1_FT03Z,P4_ST_PO,0.03513776443690085,0.061293385411057895,0.03513776443690085,2
P2_VIBTR02,P4_ST_PS,0.03512048828820944,0.048496188868123374,0.013375700579913932,2
P1_FT01,P3_LCV01D,0.03510924978127074,0.05969057391223462,-0.03510924978127074,2
P2_VIBTR01,P4_ST_PT01,0.03510290642936749,0.03702149989891255,-0.0019185934695450553,2
P3_PIT01,P4_ST_FD,0.03509260952064067,0.04843267907165509,-0.03509260952064067,2
P1_PIT01,P2_VIBTR04,0.03496223086007601,0.043578068526037614,0.03496223086007601,2
P1_LCV01D,P1_PP04SP,0.0349242850579807,0.0349242850579807,-0.0349242850579807,1
P2_SIT01,P3_FIT01,0.03488989509806946,0.05714055475529728,0.03488989509806946,2
P1_FT01,P3_LCP01D,0.03483724525256698,0.0696144139795803,0.03483724525256698,2
P1_FCV01Z,P1_TIT01,0.034698979524688964,0.06852138980956801,0.03382241028487905,2
P1_FCV01Z,P4_ST_TT01,0.03455210826986385,0.06892840630111274,0.03455210826986385,2
P3_LIT01,P4_ST_FD,0.034508686179399305,0.047129947629405915,0.012621261450006612,2
P1_FT03,P4_ST_PO,0.03440874608412624,0.06468633427937126,0.03440874608412624,2
P4_HT_PO,P4_ST_FD,0.034387724959392865,0.05478118886004492,0.020393463900652057,2
P1_FCV03D,P3_PIT01,0.03437041734692392,0.05915525710088495,-0.03437041734692392,2
P2_SCO,x1002_08_SETPOINT_OUT,0.0343534137769725,0.06678961856062056,-0.03243620478364806,2
P3_LCV01D,P4_ST_LD,0.03430753415188581,0.03860997294676427,-0.00430243879487846,2
P1_LCV01D,P3_FIT01,0.0342314027760799,0.05142731347509769,0.017195910699017786,2
P1_FCV01D,P1_PIT01,0.034139475653044725,0.038464983471203175,-0.034139475653044725,2
P1_FCV01D,P2_ManualGO,0.034073680640269416,0.034073680640269416,-0.034073680640269416,1
P1_FCV01D,P2_MASW,0.034073680640269416,0.034073680640269416,-0.034073680640269416,1
P1_FCV01D,P2_MASW_Lamp,0.034073680640269416,0.034073680640269416,-0.034073680640269416,1
P1_FCV01D,P2_AutoGO,0.03407368064026739,0.03407368064026739,0.03407368064026739,1
P1_FCV01D,P2_ATSW_Lamp,0.03407368064026739,0.03407368064026739,0.03407368064026739,1
P4_ST_PS,x1001_15_ASSIGN_OUT,0.03403624575083094,0.04058762013832602,0.03403624575083094,2
P1_FCV03Z,P2_24Vdc,0.0337728207373841,0.04162052520819754,-0.007847704470813443,2
P2_VIBTR01,P4_HT_PS,0.033717261342569534,0.05790266692919256,0.024185405586623025,2
P2_VIBTR03,P3_LCV01D,0.033632417543504003,0.046177828443192986,0.012545410899688985,2
P4_LD,P4_ST_FD,0.03343656033762422,0.04167741784755287,0.008240857509928652,2
P3_LCP01D,P3_LCV01D,0.03340102687913715,0.055684999446851235,-0.022283972567714083,2
P1_PCV01D,P2_MASW_Lamp,0.03332969471846708,0.03332969471846708,-0.03332969471846708,1
P1_PCV01D,P2_MASW,0.03332969471846708,0.03332969471846708,-0.03332969471846708,1
P1_PCV01D,P2_ManualGO,0.03332969471846708,0.03332969471846708,-0.03332969471846708,1
P1_PCV01D,P2_ATSW_Lamp,0.03332969471846649,0.03332969471846649,0.03332969471846649,1
P1_PCV01D,P2_AutoGO,0.03332969471846649,0.03332969471846649,0.03332969471846649,1
P3_LCV01D,P4_ST_FD,0.03323728040103793,0.05348916295804067,0.020251882557002734,2
P2_ManualSD,P4_ST_LD,0.0331288656682655,0.0331288656682655,-0.0331288656682655,1
P3_LCP01D,P4_HT_PO,0.03310706869524588,0.05529641118976192,-0.02218934249451604,2
P1_FCV01Z,P1_PIT01,0.03309892890843495,0.037424542863579185,-0.03309892890843495,2
P1_FCV02Z,P3_PIT01,0.032977322401035424,0.048997764355567894,-0.032977322401035424,2
P4_HT_PO,P4_ST_LD,0.03286110933877537,0.03859199904020533,-0.005730889701429959,2
P1_FT01,P1_PP04D,0.03284447699048272,0.05880724793960258,-0.03284447699048272,2
P2_24Vdc,P4_ST_PS,0.0328167594254017,0.04025317264121724,-0.0328167594254017,2
P1_FT02,P2_MASW,0.032783363182887756,0.032783363182887756,-0.032783363182887756,1
P1_FT02,P2_ManualGO,0.032783363182887756,0.032783363182887756,-0.032783363182887756,1
P1_FT02,P2_MASW_Lamp,0.032783363182887756,0.032783363182887756,-0.032783363182887756,1
P1_FT02,P2_ATSW_Lamp,0.03278336318288586,0.03278336318288586,0.03278336318288586,1
P1_FT02,P2_AutoGO,0.03278336318288586,0.03278336318288586,0.03278336318288586,1
P1_FT01,P2_VIBTR01,0.03269553614415302,0.05010278124899072,-0.017407245104837706,2
P1_PP04SP,x1001_05_SETPOINT_OUT,0.03254756001395413,0.03254756001395413,-0.03254756001395413,1
P1_LIT01,x1003_18_SETPOINT_OUT,0.03250014140963722,0.044854575505241474,-0.012354434095604248,2
P2_VIBTR03,P4_HT_PO,0.032282396936152494,0.04471642354696052,0.01243402661080802,2
P2_VT01,P4_ST_TT01,0.032260494603745665,0.043164672822699424,0.032260494603745665,2
P4_HT_PS,P4_LD,0.032254772286181496,0.03905052473095139,0.032254772286181496,2
P1_LIT01,P2_VT01,0.03220395817647618,0.05300254583074446,-0.02079858765426828,2
P2_24Vdc,P2_VIBTR02,0.03210413212592522,0.03341906398746906,-0.0013149318615438312,2
P2_24Vdc,P4_ST_FD,0.03206883758063342,0.05008820522076368,0.03206883758063342,2
P2_VIBTR03,P3_FIT01,0.03201797804082529,0.04148455519856395,-0.00946657715773866,2
P2_VIBTR04,P4_LD,0.03185446086591523,0.05340767017359886,0.021553209307683632,2
P1_PIT01,P2_VIBTR01,0.03168117615374663,0.03224371620940194,0.0005625400556553087,2
P1_FCV01D,P1_TIT01,0.03165279785133443,0.06258926039228319,0.030936462540948756,2
P4_LD,x1001_05_SETPOINT_OUT,0.03165027833319251,0.05616576630541066,-0.02451548797221815,2
P1_FCV01D,P4_ST_TT01,0.03164144857140347,0.06292935690483098,0.03164144857140347,2
P1_LIT01,P4_ST_FD,0.03159788581645864,0.04627262262947769,-0.03159788581645864,2
P1_FCV03D,x1001_15_ASSIGN_OUT,0.031571548648823784,0.03927293423806899,0.007701385589245206,2
P1_TIT01,P2_VT01,0.03140653793664216,0.04344925413339685,0.03140653793664216,2
P1_FT03Z,P2_ManualSD,0.03132403776182732,0.03132403776182732,0.03132403776182732,1
P2_VT01,P4_ST_FD,0.03131288012541464,0.03171648288013849,-0.03131288012541464,2
P4_ST_FD,x1003_24_SUM_OUT,0.03105289802712004,0.031567768832971826,0.0005148708058517852,2
P1_FT03Z,P4_HT_FD,0.031050779578005207,0.045200056615848756,0.01414927703784355,2
P2_ManualSD,P4_ST_PO,0.031010769182933606,0.031010769182933606,-0.031010769182933606,1
P1_FT02Z,P3_PIT01,0.030984015627083444,0.060930574242782004,0.030984015627083444,2
P1_PCV01Z,P2_ManualGO,0.03092866678282933,0.03092866678282933,-0.03092866678282933,1
P1_PCV01Z,P2_MASW,0.03092866678282933,0.03092866678282933,-0.03092866678282933,1
P1_PCV01Z,P2_MASW_Lamp,0.03092866678282933,0.03092866678282933,-0.03092866678282933,1
P1_PCV01Z,P2_ATSW_Lamp,0.030928666782828716,0.030928666782828716,0.030928666782828716,1
P1_PCV01Z,P2_AutoGO,0.030928666782828716,0.030928666782828716,0.030928666782828716,1
P1_PCV01D,P2_VIBTR01,0.030888603120531287,0.04591780614992472,0.01502920302939343,2
P1_FCV01D,P2_24Vdc,0.03085999218600879,0.03614561562349002,-0.03085999218600879,2
P3_PIT01,x1003_10_SETPOINT_OUT,0.03083048715427905,0.06126719350357315,0.03083048715427905,2
P1_FCV03Z,P4_ST_LD,0.0307875783238485,0.04148782372531144,0.0307875783238485,2
P1_FCV01Z,P2_24Vdc,0.030681274599608517,0.036529702632117314,-0.030681274599608517,2
P1_PCV01D,P4_HT_FD,0.03054073371387641,0.04688856466823191,-0.03054073371387641,2
P2_ManualSD,P3_FIT01,0.030504890905110965,0.030504890905110965,0.030504890905110965,1
P1_FCV03Z,P3_LCV01D,0.030461021905485934,0.04041810877827753,0.030461021905485934,2
P3_LCP01D,x1001_05_SETPOINT_OUT,0.030407835515384396,0.031871640689984326,0.001463805174599932,2
P4_ST_GOV,x1003_18_SETPOINT_OUT,0.030361706081085137,0.052035447555000364,0.030361706081085137,2
P1_FT03,P4_HT_FD,0.030299563281956664,0.045187083973272195,0.01488752069131553,2
P2_VIBTR01,x1001_05_SETPOINT_OUT,0.03025683985252562,0.05264564402851511,0.022388804175989492,2
P2_VIBTR02,P3_FIT01,0.030255780399274197,0.0342951456205268,-0.030255780399274197,2
P1_FT03,P2_ManualSD,0.02999061547720236,0.02999061547720236,0.02999061547720236,1
P4_ST_FD,x1002_07_SETPOINT_OUT,0.029971663393332085,0.036634022542109686,-0.029971663393332085,2
P1_PCV01Z,P4_ST_FD,0.029948893065105234,0.03648768582884962,-0.029948893065105234,2
P1_FT01,x1001_15_ASSIGN_OUT,0.029926949088921073,0.05823848548418217,-0.0283115363952611,2
P1_FT03,P3_LCP01D,0.02991229688061809,0.03456591957717227,-0.02991229688061809,2
P4_ST_LD,x1002_07_SETPOINT_OUT,0.029856456999058173,0.03811636378281211,0.008259906783753934,2
P2_VIBTR03,P4_LD,0.029775400271601807,0.036651865415815596,0.0068764651442137885,2
P2_MASW,P4_ST_FD,0.029574826862353725,0.029574826862353725,-0.029574826862353725,1
P2_ManualGO,P4_ST_FD,0.029574826862353725,0.029574826862353725,-0.029574826862353725,1
P2_MASW_Lamp,P4_ST_FD,0.029574826862353725,0.029574826862353725,-0.029574826862353725,1
P2_AutoGO,P4_ST_FD,0.02957482686235372,0.02957482686235372,0.02957482686235372,1
P2_ATSW_Lamp,P4_ST_FD,0.02957482686235372,0.02957482686235372,0.02957482686235372,1
P4_ST_FD,P4_ST_LD,0.02950944464911162,0.034636653335881076,-0.005127208686769455,2
P2_VIBTR03,P4_ST_FD,0.029489962222290243,0.0390984506621512,0.009608488439860957,2
P4_HT_FD,x1003_24_SUM_OUT,0.02948164423606461,0.03968927252153077,0.02948164423606461,2
P2_24Vdc,P3_FIT01,0.029459939782023672,0.04333815679751063,-0.013878217015486957,2
P1_FT01Z,P2_VIBTR01,0.029303272287837034,0.05290396069166123,-0.023600688403824194,2
P2_24Vdc,P2_MASW_Lamp,0.02929533736050546,0.02929533736050546,-0.02929533736050546,1
P2_24Vdc,P2_ManualGO,0.02929533736050546,0.02929533736050546,-0.02929533736050546,1
P2_24Vdc,P2_MASW,0.02929533736050546,0.02929533736050546,-0.02929533736050546,1
P2_24Vdc,P2_AutoGO,0.029295337360505342,0.029295337360505342,0.029295337360505342,1
P2_24Vdc,P2_ATSW_Lamp,0.029295337360505342,0.029295337360505342,0.029295337360505342,1
P1_TIT01,P3_PIT01,0.029013075126763807,0.05292239613577518,-0.023909321009011372,2
P1_TIT01,x1001_15_ASSIGN_OUT,0.02899901434234159,0.03165550707311961,-0.002656492730778018,2
P1_FCV03Z,P4_HT_PO,0.02896311004581214,0.04105582048925842,0.02896311004581214,2
P1_PCV02D,P2_VIBTR02,0.02895190195438037,0.02895190195438037,-0.02895190195438037,1
P2_AutoGO,x1001_05_SETPOINT_OUT,0.02891709452078825,0.02891709452078825,0.02891709452078825,1
P2_ATSW_Lamp,x1001_05_SETPOINT_OUT,0.02891709452078825,0.02891709452078825,0.02891709452078825,1
P2_MASW,x1001_05_SETPOINT_OUT,0.02891709452078778,0.02891709452078778,-0.02891709452078778,1
P2_ManualGO,x1001_05_SETPOINT_OUT,0.02891709452078778,0.02891709452078778,-0.02891709452078778,1
P2_MASW_Lamp,x1001_05_SETPOINT_OUT,0.02891709452078778,0.02891709452078778,-0.02891709452078778,1
P1_PIT02,P2_ManualSD,0.02873178292360177,0.02873178292360177,0.02873178292360177,1
P3_PIT01,P4_ST_TT01,0.02867064737846941,0.05317147160724757,-0.02450082422877816,2
P1_PCV01Z,P2_VIBTR01,0.02858943668471757,0.04678790937697385,0.01819847269225628,2
P1_FCV02Z,P2_ATSW_Lamp,0.028567626345680067,0.028567626345680067,0.028567626345680067,1
P1_FCV02Z,P2_AutoGO,0.028567626345680067,0.028567626345680067,0.028567626345680067,1
P1_FCV02Z,P2_MASW,0.028567626345678672,0.028567626345678672,-0.028567626345678672,1
P1_FCV02Z,P2_MASW_Lamp,0.028567626345678672,0.028567626345678672,-0.028567626345678672,1
P1_FCV02Z,P2_ManualGO,0.028567626345678672,0.028567626345678672,-0.028567626345678672,1
P4_HT_PS,P4_ST_LD,0.02845001661253809,0.05031308776600558,0.02845001661253809,2
P1_LCV01Z,P3_FIT01,0.028446696595297714,0.0318259423283119,0.028446696595297714,2
P4_ST_TT01,x1001_15_ASSIGN_OUT,0.02833452286986371,0.031862082451906,-0.003527559582042289,2
P1_TIT02,P2_24Vdc,0.028332626785051183,0.038305850098888386,0.009973223313837203,2
P4_ST_PO,x1003_18_SETPOINT_OUT,0.028313955959309876,0.046182578437874336,0.028313955959309876,2
P1_FT01,P4_ST_FD,0.028292571363076245,0.02954809627348238,-0.028292571363076245,2
P2_VT01,P3_PIT01,0.02828463803347015,0.05453941643553138,0.02625477840206123,2
P2_VIBTR02,P3_PIT01,0.02825251043021706,0.029644094396832465,-0.02825251043021706,2
P4_HT_FD,x1003_18_SETPOINT_OUT,0.028237387110209556,0.0325513622362352,0.028237387110209556,2
P2_ManualSD,P4_HT_PS,0.028158017720372908,0.028158017720372908,-0.028158017720372908,1
P1_PP04SP,P2_VIBTR04,0.02810803751373753,0.02810803751373753,-0.02810803751373753,1
P1_FT03Z,P3_PIT01,0.028062892989176733,0.03324295516598211,0.005180062176805375,2
P1_FCV02D,P1_FCV02Z,0.02795899376948724,0.0444962272934154,0.016537233523928163,2
P1_PIT02,P4_HT_FD,0.027720798392898975,0.03363050956371525,-0.005909711170816276,2
P1_FCV03D,P4_ST_PO,0.027649197563702866,0.054440861008794465,0.0267916634450916,2
P2_ManualSD,P4_ST_GOV,0.02760311753121778,0.02760311753121778,-0.02760311753121778,1
P1_FT01,P2_VIBTR03,0.027534755750032947,0.04491568948676737,-0.027534755750032947,2
P1_FCV02D,P2_AutoGO,0.027448161379146054,0.027448161379146054,0.027448161379146054,1
P1_FCV02D,P2_ATSW_Lamp,0.027448161379146054,0.027448161379146054,0.027448161379146054,1
P1_FCV02D,P2_MASW_Lamp,0.027448161379144857,0.027448161379144857,-0.027448161379144857,1
P1_FCV02D,P2_MASW,0.027448161379144857,0.027448161379144857,-0.027448161379144857,1
P1_FCV02D,P2_ManualGO,0.027448161379144857,0.027448161379144857,-0.027448161379144857,1
P2_ManualGO,P4_HT_PS,0.02726860325325747,0.02726860325325747,-0.02726860325325747,1
P2_MASW_Lamp,P4_HT_PS,0.02726860325325747,0.02726860325325747,-0.02726860325325747,1
P2_MASW,P4_HT_PS,0.02726860325325747,0.02726860325325747,-0.02726860325325747,1
P2_AutoGO,P4_HT_PS,0.02726860325325684,0.02726860325325684,0.02726860325325684,1
P2_ATSW_Lamp,P4_HT_PS,0.02726860325325684,0.02726860325325684,0.02726860325325684,1
P1_FCV02D,P3_PIT01,0.02722660648942834,0.0364917129109786,-0.009265106421550264,2
P1_FT02Z,P2_MASW_Lamp,0.02704445655689811,0.02704445655689811,-0.02704445655689811,1
P1_FT02Z,P2_ManualGO,0.02704445655689811,0.02704445655689811,-0.02704445655689811,1
P1_FT02Z,P2_MASW,0.02704445655689811,0.02704445655689811,-0.02704445655689811,1
P1_FT02Z,P2_ATSW_Lamp,0.02704445655689651,0.02704445655689651,0.02704445655689651,1
P1_FT02Z,P2_AutoGO,0.02704445655689651,0.02704445655689651,0.02704445655689651,1
P1_TIT03,P2_24Vdc,0.02702778921415492,0.05328622087732789,0.026258431663172974,2
P2_ManualGO,x1003_10_SETPOINT_OUT,0.026961108366467222,0.026961108366467222,-0.026961108366467222,1
P2_MASW_Lamp,x1003_10_SETPOINT_OUT,0.026961108366467222,0.026961108366467222,-0.026961108366467222,1
P2_MASW,x1003_10_SETPOINT_OUT,0.026961108366467222,0.026961108366467222,-0.026961108366467222,1
P2_ATSW_Lamp,x1003_10_SETPOINT_OUT,0.026961108366465716,0.026961108366465716,0.026961108366465716,1
P2_AutoGO,x1003_10_SETPOINT_OUT,0.026961108366465716,0.026961108366465716,0.026961108366465716,1
P4_HT_FD,x1002_08_SETPOINT_OUT,0.02695818841679473,0.042435732324262884,0.015477543907468153,2
P2_VIBTR02,P4_LD,0.02683996354654676,0.030094428329059335,-0.003254464782512574,2
P2_VT01,P3_FIT01,0.02677831771809848,0.051861498359562046,0.02677831771809848,2
x1001_15_ASSIGN_OUT,x1002_08_SETPOINT_OUT,0.026688154100117094,0.052564658340606044,0.026688154100117094,2
P1_LIT01,x1003_24_SUM_OUT,0.026648215450998304,0.03714690097263508,-0.026648215450998304,2
P2_VIBTR02,x1001_15_ASSIGN_OUT,0.026559073951539947,0.03394161731597127,0.007382543364431324,2
P1_PCV01Z,P4_HT_FD,0.026416864813969848,0.048218600701845395,-0.026416864813969848,2
P2_VT01,x1002_08_SETPOINT_OUT,0.02641531866731523,0.028786430389071246,-0.02641531866731523,2
P3_LCP01D,P4_ST_LD,0.0259105836692802,0.033313326931649345,0.0259105836692802,2
P2_VIBTR01,x1001_15_ASSIGN_OUT,0.025821987405069316,0.04423170407603976,-0.018409716670970445,2
P2_ATSW_Lamp,P2_VIBTR04,0.025644788020654556,0.025644788020654556,-0.025644788020654556,1
P2_AutoGO,P2_VIBTR04,0.025644788020654556,0.025644788020654556,-0.025644788020654556,1
P2_ManualGO,P2_VIBTR04,0.02564478802065403,0.02564478802065403,0.02564478802065403,1
P2_MASW_Lamp,P2_VIBTR04,0.02564478802065403,0.02564478802065403,0.02564478802065403,1
P2_MASW,P2_VIBTR04,0.02564478802065403,0.02564478802065403,0.02564478802065403,1
P1_FT03Z,P3_LCP01D,0.025624368326174297,0.039589676799418945,-0.025624368326174297,2
P4_ST_LD,x1001_15_ASSIGN_OUT,0.025504442490823676,0.027097099776755673,-0.0015926572859319976,2
P1_FT01Z,P4_ST_FD,0.025469247787306512,0.030149327691999073,-0.025469247787306512,2
P4_LD,P4_ST_PS,0.025443535195422425,0.04792278053289649,-0.025443535195422425,2
P3_PIT01,x1003_24_SUM_OUT,0.02523240265941333,0.0384928179601714,-0.013260415300758069,2
P1_LIT01,P2_VIBTR04,0.025202010377052716,0.027940551089807503,0.002738540712754787,2
P2_VIBTR01,P3_LCP01D,0.025089603150072266,0.033022467590331714,-0.007932864440259448,2
P1_PCV02Z,P4_ST_FD,0.024933071159775284,0.033812392808925285,-0.024933071159775284,2
P1_FCV03Z,P4_ST_PO,0.02471985497946884,0.04891330366370906,0.02419344868424022,2
P2_VIBTR01,P4_ST_PO,0.024493165588732803,0.03421061428583094,-0.024493165588732803,2
P2_24Vdc,P4_HT_FD,0.024400094429541407,0.03825471365128253,0.013854619221741124,2
P3_LIT01,P4_LD,0.02420334742050561,0.026585134363973348,0.02420334742050561,2
P2_SCST,x1002_07_SETPOINT_OUT,0.023745652665470032,0.030835433046932856,-0.023745652665470032,2
P2_VIBTR01,P3_FIT01,0.023325160451867177,0.03156868434099439,-0.008243523889127215,2
P1_FCV03D,P4_HT_PO,0.023194996683762435,0.04314428590705763,0.019949289223295193,2
P2_VIBTR01,P4_ST_GOV,0.022882863605572207,0.03269110881141773,-0.022882863605572207,2
P1_PCV01D,P1_PCV01Z,0.022649299086807295,0.023607089142854254,0.022649299086807295,2
P3_PIT01,P4_ST_LD,0.022620564295462414,0.037249818656695355,0.01462925436123294,2
P2_SIT01,P4_ST_FD,0.022576806638002128,0.038214655578195124,0.022576806638002128,2
P1_PP04D,P2_24Vdc,0.022338798868630105,0.028356805840542672,0.022338798868630105,2
P1_FCV02D,P2_24Vdc,0.022269218145307083,0.03755518683073102,0.01528596868542394,2
P2_VIBTR04,x1001_05_SETPOINT_OUT,0.022260517449300965,0.03516373785754229,0.012903220408241323,2
P1_PP04,P2_24Vdc,0.02214551025573308,0.02747337538219132,0.02214551025573308,2
P2_24Vdc,P4_HT_PS,0.022139975927312226,0.031136756451050584,0.00899678052373836,2
P1_PP04SP,P2_24Vdc,0.022104362928097296,0.022104362928097296,0.022104362928097296,1
P2_VIBTR02,x1001_05_SETPOINT_OUT,0.02200078023390483,0.02606853226850056,-0.004067752034595728,2
P1_FCV02Z,P2_24Vdc,0.021875633364535827,0.04161556722957517,0.021875633364535827,2
P1_FCV03D,P4_HT_FD,0.02158457408458681,0.029752911495766997,-0.02158457408458681,2
P1_FT01Z,P1_PP04,0.021549969910236052,0.0303037175035496,-0.008753747593313547,2
P2_VIBTR03,x1001_15_ASSIGN_OUT,0.021549917296051425,0.04025982511338193,0.018709907817330503,2
P1_FCV03D,P3_LCV01D,0.021479524993043883,0.04281989429423329,0.021479524993043883,2
P2_AutoSD,P4_ST_FD,0.02144632505594085,0.02453269221563384,-0.0030863671596929876,2
P2_VIBTR02,P4_HT_FD,0.02141094493050441,0.02658113581476919,-0.02141094493050441,2
P2_VIBTR02,P3_LCP01D,0.021310868777687914,0.037926052384237824,-0.021310868777687914,2
P1_PP04SP,P3_FIT01,0.021272376879286032,0.021272376879286032,-0.021272376879286032,1
P1_FCV02D,P4_ST_FD,0.021190578490680678,0.022310830246050215,0.001120251755369537,2
P4_LD,x1003_24_SUM_OUT,0.02100620774273662,0.021397844053826776,-0.0003916363110901544,2
P2_24Vdc,P2_ManualSD,0.020992644307918987,0.020992644307918987,0.020992644307918987,1
P2_SCO,P2_SIT01,0.020893118448851,0.040848187529382796,-0.020893118448851,2
P4_HT_FD,x1001_05_SETPOINT_OUT,0.02077990032842788,0.02273939650599204,-0.02077990032842788,2
P1_PIT02,P2_VT01,0.02074448625276865,0.028574660457308325,-0.02074448625276865,2
P2_ManualSD,P4_ST_FD,0.020577680919027206,0.020577680919027206,-0.020577680919027206,1
P1_PCV02D,P1_TIT03,0.020517329146749898,0.020517329146749898,-0.020517329146749898,1
P2_VIBTR04,P4_HT_FD,0.020355490421068045,0.035793329866417034,-0.020355490421068045,2
P3_LCP01D,x1003_24_SUM_OUT,0.020295552936829914,0.026625493831658353,-0.020295552936829914,2
P1_LCV01Z,P1_PP04SP,0.020259354126157925,0.020259354126157925,-0.020259354126157925,1
P1_LCV01D,P2_VIBTR01,0.02025089207741626,0.02370944554880891,0.003458553471392652,2
P1_PCV01Z,P2_VIBTR02,0.020000380166414627,0.024179260921380837,-0.0041788807549662105,2
P2_24Vdc,x1003_18_SETPOINT_OUT,0.01987142898769529,0.03762457093109926,-0.017753141943403973,2
P2_VIBTR04,P4_ST_PS,0.019847245054923864,0.025341624512134852,-0.00549437945721099,2
P2_VIBTR03,P4_HT_FD,0.01984441719437252,0.02620518817981383,0.01984441719437252,2
P4_ST_GOV,x1001_15_ASSIGN_OUT,0.01975300881079789,0.02918194491739512,0.00942893610659723,2
P1_PP04SP,x1003_18_SETPOINT_OUT,0.01964233327813425,0.01964233327813425,-0.01964233327813425,1
P2_VIBTR02,P4_ST_FD,0.019617725089480054,0.019806028505596922,0.019617725089480054,2
P1_LCV01Z,P2_VIBTR01,0.019531687685185373,0.02266534640186809,0.0031336587166827176,2
P2_VIBTR01,P4_HT_FD,0.019442364090345155,0.02733202426986506,0.007889660179519906,2
P4_ST_FD,P4_ST_TT01,0.01930994447215313,0.020432000909146028,0.0011220564369928965,2
P4_ST_FD,x1001_05_SETPOINT_OUT,0.019158202462948293,0.03383606769790687,0.014677865234958575,2
P1_TIT03,P2_ManualGO,0.019157980142094203,0.019157980142094203,-0.019157980142094203,1
P1_TIT03,P2_MASW,0.019157980142094203,0.019157980142094203,-0.019157980142094203,1
P1_TIT03,P2_MASW_Lamp,0.019157980142094203,0.019157980142094203,-0.019157980142094203,1
P1_TIT03,P2_ATSW_Lamp,0.019157980142093817,0.019157980142093817,0.019157980142093817,1
P1_TIT03,P2_AutoGO,0.019157980142093817,0.019157980142093817,0.019157980142093817,1
P1_PCV02D,P2_SCO,0.01910055376292561,0.01910055376292561,0.01910055376292561,1
P2_ATSW_Lamp,P2_AutoSD,0.019071843732481192,0.019071843732481192,0.019071843732481192,1
P2_AutoGO,P2_AutoSD,0.019071843732481192,0.019071843732481192,0.019071843732481192,1
P2_AutoSD,P2_ManualGO,0.01907184373247989,0.01907184373247989,-0.01907184373247989,1
P2_AutoSD,P2_MASW,0.01907184373247989,0.01907184373247989,-0.01907184373247989,1
P2_AutoSD,P2_MASW_Lamp,0.01907184373247989,0.01907184373247989,-0.01907184373247989,1
P1_PCV02D,P1_TIT02,0.0190253421894627,0.0190253421894627,0.0190253421894627,1
P1_TIT01,P4_ST_FD,0.018932919280225592,0.01929329052109268,0.0003603712408670884,2
P1_FT03,P2_SIT01,0.01864255591744917,0.02237177310651209,-0.01864255591744917,2
