group,source_file,series_id,sample_index_0based,PC1,PC2
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118495,2.0217067259780483,-0.5560967828309983
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118496,2.0217735764254425,-0.5558011990090885
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118497,2.0218403444420465,-0.5555059796605532
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118498,2.0219071948894407,-0.5552103958386436
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118499,2.0219739629060447,-0.5549151764901076
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118500,2.022040730925349,-0.5546199571296294
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118501,2.022107498941953,-0.5543247377810939
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118502,2.0221741845304675,-0.5540298828939892
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118503,2.022240870116281,-0.5537350280188283
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118504,2.0223075557047956,-0.5534401731317238
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118505,2.02237424129331,-0.5531453182446192
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118506,2.0224408444510336,-0.5528508278308888
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118507,2.022507447608758,-0.5525563374171587
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118508,2.022574050766482,-0.5522618470034283
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118509,2.022640571496115,-0.5519677210511297
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118510,2.0227071746538394,-0.5516732306373993
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118511,2.022773695380772,-0.5513791046970431
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118512,2.0228401336796162,-0.5510853432181183
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118513,2.022906654409251,-0.5507912172658188
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118514,2.0229730927080944,-0.550497455786894
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118515,2.0230395310069373,-0.5502036943079692
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118516,2.02310588687499,-0.5499102973024181
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118517,2.0231723251738347,-0.5496165358234931
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118518,2.0232386810445884,-0.5493231388059995
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118519,2.023305036912642,-0.5490297418004485
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118520,2.0233713103526045,-0.5487367092563286
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118521,2.0234375837925684,-0.5484436767122092
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118522,2.0235038572298323,-0.5481506441800319
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118523,2.023570130669795,-0.5478576116359125
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118524,2.0236364041097583,-0.5475645790917926
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118525,2.023702595118931,-0.5472719110210476
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118526,2.0237687861308054,-0.5469792429383588
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118527,2.0238348947091875,-0.5466869393409868
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118528,2.0239010857183612,-0.5463942712702415
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118529,2.023967194299445,-0.5461019676609268
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118530,2.024033302880529,-0.5458096640516125
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118531,2.024099329030822,-0.5455177249156721
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118532,2.024165437609204,-0.5452254213183004
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118533,2.024231463762198,-0.544933482170417
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118534,2.0242974074816997,-0.5446419075078514
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118535,2.0243634336319922,-0.5443499683719105
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118536,2.024429377354196,-0.5440583936974014
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118537,2.0244953210736982,-0.5437668190348353
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118538,2.0245612647959024,-0.5434752443603262
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118539,2.024627126087314,-0.5431840341591904
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118540,2.024692987376026,-0.5428928239699984
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118541,2.024758848667439,-0.5426016137688636
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118542,2.024824709958852,-0.542310403567728
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118543,2.0248904888221757,-0.5420195578280247
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118544,2.0249562676827977,-0.5417287121002635
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118545,2.0250220465434206,-0.5414378663725024
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118546,2.0250877429759537,-0.5411473851061726
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118547,2.025153521836576,-0.5408565393784112
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118548,2.025219218269107,-0.5405660581120816
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118549,2.0252848322708488,-0.540275941319126
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118550,2.025350528703383,-0.5399854600527965
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118551,2.025416142705124,-0.5396953432598403
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118552,2.0254817567095675,-0.5394052264549416
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118553,2.02554728828052,-0.5391154741353602
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118554,2.0256129022822615,-0.538825357342404
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118555,2.0256784338559144,-0.5385356050108793
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118556,2.025743965429567,-0.5382458526793549
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118557,2.025809414572429,-0.5379564648212045
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118558,2.0258749461433796,-0.5376667125016227
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118559,2.0259403952862423,-0.5373773246434723
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118560,2.0260057620010152,-0.5370883012467529
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118561,2.0260712111438774,-0.5367989133886024
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118562,2.026136577855949,-0.5365098900038263
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118563,2.026201944570721,-0.5362208666071069
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118564,2.0262673112827927,-0.5359318432223303
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118565,2.0263325955667746,-0.5356431842989853
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118566,2.0263978798507565,-0.5353545253756399
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118567,2.026463164134739,-0.5350658664522946
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118568,2.0265283659879296,-0.5347775720023238
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118569,2.0265936502719124,-0.5344889130789786
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118570,2.026658852125103,-0.5342006186290076
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118571,2.026724053978295,-0.533912324179036
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118572,2.0267891734033974,-0.5336243941904958
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118573,2.0268542928284985,-0.5333364642019565
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118574,2.0269194122536005,-0.5330485342134165
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118575,2.0269845316760016,-0.5327606042368191
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118576,2.0270495686730143,-0.5324730387097107
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118577,2.0271146880954145,-0.5321851087331132
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118578,2.027179642661636,-0.5318979076793788
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118579,2.027244679655947,-0.531610342164213
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118580,2.0273096342194687,-0.5313231411224206
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118581,2.02737458878569,-0.5310359400686866
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118582,2.027439543351912,-0.5307487390149516
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118583,2.027504497915433,-0.53046153797316
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118584,2.0275693700508644,-0.5301747013927994
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118585,2.0276342421862954,-0.5298878648124385
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118586,2.0276991143217273,-0.529601028232078
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118587,2.0277639040290687,-0.5293145561131486
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118588,2.027828693733709,-0.5290280840061619
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118589,2.0278935658691393,-0.5287412474258015
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118590,2.027958355573781,-0.5284547753188144
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118591,2.028023145281122,-0.5281683031998853
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118592,2.028087852557673,-0.5278821955543297
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118593,2.0281525598315238,-0.5275960879207178
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118594,2.028217267108074,-0.5273099802751622
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118595,2.028281974384626,-0.5270238726296073
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118596,2.0283466816611764,-0.5267377649840517
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118597,2.0284113065069374,-0.5264520218118702
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118598,2.028475931352698,-0.5261662786396891
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118599,2.0285404737703687,-0.5258808999289394
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118600,2.0286050986161297,-0.5255951567567579
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118601,2.028669641033801,-0.5253097780460078
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118602,2.028734183451472,-0.5250243993352577
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118603,2.0287987258664417,-0.5247390206364506
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118604,2.0288631858533224,-0.5244540063990746
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118605,2.028927645842904,-0.5241689921497554
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118606,2.0289921058297837,-0.5238839779123795
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118607,2.0290565658166644,-0.5235989636750031
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118608,2.029120943372755,-0.5233143139110012
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118609,2.029185320931545,-0.5230296641350566
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118610,2.0292496984876354,-0.5227450143710547
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118611,2.0293139936156352,-0.5224607290684844
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118612,2.029378371174426,-0.522176079292539
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118613,2.029442666302427,-0.5218917939899688
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118614,2.029506878999637,-0.5216078731607718
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118615,2.029571174127638,-0.5213235878582014
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118616,2.0296353868248467,-0.5210396670290047
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118617,2.0296995995247573,-0.5207557461878654
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118618,2.0297638122219674,-0.5204718253586685
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118619,2.029827942491088,-0.5201882689909033
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118620,2.029892072760208,-0.5199047126231371
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118621,2.0299562030266274,-0.5196211562673146
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118622,2.030020333295748,-0.5193375998995493
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118623,2.0300843811340785,-0.5190544080051578
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118624,2.030148428975108,-0.5187712160988239
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118625,2.0302124768134386,-0.5184880242044322
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118626,2.0302765246517676,-0.5182048323100409
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118627,2.0303404900620077,-0.5179220048770804
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118628,2.0304044554695464,-0.5176391774560639
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118629,2.0304684208797874,-0.5173563500231029
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118630,2.0305323862873252,-0.5170735226020863
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118631,2.0305962692667756,-0.5167910596424998
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118632,2.0306601522489256,-0.5165085966709712
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118633,2.030724035228376,-0.5162261337113846
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118634,2.030787835777035,-0.5159440352251731
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118635,2.030851636328395,-0.5156619367270181
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118636,2.030915436877054,-0.5153798382408056
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118637,2.030979237425713,-0.5150977397545936
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118638,2.031042955546283,-0.5148160057298128
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118639,2.0311066736668524,-0.514534271705032
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118640,2.031170391787422,-0.5142525376802511
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118641,2.0312341099079916,-0.5139708036554705
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118642,2.03129774559777,-0.5136894341040632
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118643,2.03136138129025,-0.5134080645407141
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118644,2.0314250169800294,-0.5131266949893069
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118645,2.0314886526698084,-0.5128453254379005
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118646,2.031552205931497,-0.5125643203479249
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118647,2.0316157591931865,-0.5122833152579491
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118648,2.031679312452176,-0.5120023101799163
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118649,2.0317428657138654,-0.5117213050899407
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118650,2.0318063365447636,-0.5114406644733394
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118651,2.031869807378363,-0.5111600238447953
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118652,2.0319332782092623,-0.5108793832281939
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118653,2.031996666609371,-0.5105991070849661
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118654,2.03206005501218,-0.5103188309297955
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118655,2.0321234434122877,-0.5100385547865686
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118656,2.032186831815098,-0.509758278631398
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118657,2.0322501377871167,-0.5094783669496018
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118658,2.0323135261899257,-0.5091980907944313
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118659,2.032376749731154,-0.5089185435860094
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118660,2.0324400557031725,-0.5086386319042131
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118661,2.0325032792444007,-0.5083590846957912
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118662,2.0325665852164194,-0.5080791730139949
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118663,2.032629726329558,-0.5077999902670036
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118664,2.0326929498734874,-0.5075204430466391
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118665,2.0327560909866267,-0.5072412602996481
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118666,2.0328192320970637,-0.5069620775645997
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118667,2.0328823732102026,-0.5066828948176086
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118668,2.032945514323341,-0.5064037120706181
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118669,2.033008573005689,-0.5061248937970013
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118670,2.033071631690738,-0.5058460755114408
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118671,2.0331346903730863,-0.5055672572378241
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118672,2.033197666627345,-0.5052888034256386
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118673,2.033260642878903,-0.5050103496253955
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118674,2.0333236191331605,-0.5047318958132101
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118675,2.0333865953874195,-0.5044534420010243
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118676,2.033449489210887,-0.5041753526622125
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118677,2.033512465462445,-0.50389689886197
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118678,2.033575276857823,-0.5036191739845897
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118679,2.0336381706812916,-0.5033410846457781
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118680,2.0337009820766694,-0.5030633597683971
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118681,2.033763875900138,-0.5027852704295861
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118682,2.0338266048647267,-0.5025079100255795
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118683,2.033889416257404,-0.5022301851601423
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118684,2.0339521452219915,-0.5019528247561356
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118685,2.034014874186579,-0.5016754643521297
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118686,2.0340776031511685,-0.5013981039481231
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118687,2.034140332115755,-0.5011207435441163
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118688,2.034202978649552,-0.500843747613484
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118689,2.034265625186051,-0.500566751670909
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118690,2.034328271719848,-0.5002897557402767
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118691,2.034390835825556,-0.5000131242710758
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118692,2.0344533999312637,-0.49973649280187415
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118693,2.034515964034271,-0.4994598613446164
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118694,2.0345785281399786,-0.4991832298754155
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118695,2.034641009814896,-0.4989069628795883
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118696,2.034703491492514,-0.49863069587181863
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118697,2.0347659731674304,-0.49835442887599096
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118698,2.0348284548423483,-0.49807816188016474
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118699,2.034890854089176,-0.4978022593457691
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118700,2.034953253333303,-0.497526356823316
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118701,2.035015652580131,-0.49725045428891973
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118702,2.0350780518269582,-0.496974551754524
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118703,2.0351403686429954,-0.49669901369350256
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118704,2.0352027678871223,-0.49642311117104965
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118705,2.0352650847031595,-0.4961475731100275
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118706,2.0353274015218976,-0.4958720350370633
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118707,2.0353897183379352,-0.4955964969760413
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118708,2.0354520351539716,-0.49532095891502
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118709,2.0355142695392177,-0.49504578532737215
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118710,2.0355765039271656,-0.4947706117277815
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118711,2.0356387383124126,-0.4944954381401335
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118712,2.0357009727003605,-0.49422026454054324
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118713,2.0357631246575174,-0.4939454554143269
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118714,2.035825276611973,-0.4936706463000535
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118715,2.0358874285691306,-0.49339583717383645
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118716,2.035949580526287,-0.4931210280476202
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118717,2.0360116500553547,-0.4928465833828347
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118718,2.0360737195817213,-0.49257213872999284
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118719,2.0361357891080885,-0.49229769407715007
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118720,2.0361978586371547,-0.4920232494123653
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118721,2.0362598457327317,-0.49174916923289674
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118722,2.0363218328310073,-0.49147508904148557
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118723,2.0363838199292843,-0.49120100885007445
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118724,2.0364457245967724,-0.49092729313203687
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118725,2.0365077116950494,-0.4906532129406258
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118726,2.036569616362535,-0.4903794972225889
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118727,2.0366315210300225,-0.4901057815045519
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118728,2.0366933432694188,-0.4898324302479459
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118729,2.036755165506115,-0.4895590790032826
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118730,2.0368170701736013,-0.48928536328524574
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118731,2.036878809982207,-0.48901237650201396
anomaly,055_GHL_id_24_Sensor_tr_50000_1st_118124.csv,24,118732,2.036940632221604,-0.4887390252454078
