series,ratio,kept_length,fit_pool_length,fixed_validation_length,channel,missing_value_count,nonfinite_value_count,unique_value_count,minimum,first_quartile,median,third_quartile,maximum,interquartile_range,standard_deviation,iqr_zero,standard_deviation_zero
22,0.4,18000,45000,5000,Relaxing.active,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.3343463688556689,True,False
22,0.4,18000,45000,5000,boundary.m_flow_in,0,0,2,0.0,0.0,0.0,0.0,20.0,0.0,6.693100085530683,True,False
22,0.4,18000,45000,5000,dL_rand,0,0,3,-0.311807602644,0.0,0.0,0.0890224948525,0.0890224948525,0.0890224948525,0.07888169421253147,False,False
22,0.4,18000,45000,5000,dT_rand,0,0,3,-0.311807602644,0.0,0.0,0.0890224948525,0.0890224948525,0.0890224948525,0.07888169421253147,False,False
22,0.4,18000,45000,5000,dir_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.16402047682408735,True,False
22,0.4,18000,45000,5000,dt_rand,0,0,24,-2.29462575912,-0.610980570316,0.0,0.498428285122,1.70451974869,1.109408855438,1.035539454404256,False,False
22,0.4,18000,45000,5000,heater_act,0,0,2,0.0,0.0,1.0,1.0,1.0,1.0,0.47840859759577625,False,False
22,0.4,18000,45000,5000,inj_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.33465500427653416,True,False
22,0.4,18000,45000,5000,inv_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.1698246565537991,True,False
22,0.4,18000,45000,5000,limiter.y,0,0,3,279.88192749,283.0,283.0,283.890228271,283.890228271,0.8902282710000122,0.7888175329818959,False,False
22,0.4,18000,45000,5000,limiter1.y,0,0,24,77.0537414551,93.8901977539,100.0,104.984283447,117.045196533,11.094085693099998,10.355394934432862,False,False
22,0.4,18000,45000,5000,out_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.15236037775904535,True,False
22,0.6,27000,45000,5000,C_level,0,0,625,0.00999999977648,0.00999999977648,0.0799999982119,0.151780456305,0.215544298291,0.14178045652852,0.06773589257352268,False,False
22,0.6,27000,45000,5000,C_temperature.T,0,0,625,273.149993896,273.149993896,323.280792236,326.593139648,327.662139893,53.443145751999964,24.663276724145366,False,False
22,0.6,27000,45000,5000,HT_level,0,0,1548,0.10000000149,0.10000000149,0.600000023842,0.600000023842,0.600000023842,0.500000022352,0.22933561219577409,False,False
22,0.6,27000,45000,5000,HT_temperature.T,0,0,26565,283.149993896,313.57605743425,324.775131226,329.7170562745,332.999908447,16.140998840250006,11.969020077062748,False,False
22,0.6,27000,45000,5000,RT_level,0,0,5830,0.5,1.59409618378,1.75,1.797320127485,2.70000004768,0.20322394370499985,0.3674465197519892,False,False
22,0.6,27000,45000,5000,RT_level_ini,0,0,5,0.0,2.09409618378,2.25,2.29451131821,2.70000004768,0.20041513443000003,0.4337587248972576,False,False
22,0.6,27000,45000,5000,RT_temperature.T,0,0,4529,283.033294678,298.33222961399997,311.387908936,322.386505127,330.421417236,24.05427551300005,14.398101798954544,False,False
22,0.6,27000,45000,5000,Relaxing.active,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.3305990053069762,True,False
22,0.6,27000,45000,5000,boundary.m_flow_in,0,0,2,0.0,0.0,0.0,0.0,20.0,0.0,6.841711960934264,True,False
22,0.6,27000,45000,5000,dL_rand,0,0,4,-0.311807602644,-0.311807602644,0.0,0.0890224948525,2.41016888618,0.4008300974965,0.6955525233001466,False,False
22,0.6,27000,45000,5000,dT_rand,0,0,4,-0.311807602644,-0.311807602644,0.0,0.0890224948525,2.41016888618,0.4008300974965,0.6955525233001466,False,False
22,0.6,27000,45000,5000,dir_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.16497578015373868,True,False
22,0.6,27000,45000,5000,dt_rand,0,0,35,-2.37519454956,-1.28272342682,0.0,0.579699099064,1.70451974869,1.862422525884,1.055441560001014,False,False
22,0.6,27000,45000,5000,heater_act,0,0,2,0.0,0.0,1.0,1.0,1.0,1.0,0.47862306672524835,False,False
22,0.6,27000,45000,5000,inj_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.3420855980467132,True,False
22,0.6,27000,45000,5000,inv_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.16853547702049537,True,False
22,0.6,27000,45000,5000,limiter.y,0,0,4,279.88192749,279.88192749,283.0,283.890228271,307.10168457,4.008300781000003,6.955523396535625,False,False
22,0.6,27000,45000,5000,limiter1.y,0,0,35,76.2480545044,87.1727676392,100.0,105.796989441,117.045196533,18.62422180179999,10.554415693357322,False,False
22,0.6,27000,45000,5000,out_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.14990607822928603,True,False
22,0.8,36000,45000,5000,C_level,0,0,891,0.00999999977648,0.00999999977648,0.151780456305,0.215544298291,0.303544282913,0.20554429851452,0.09884725764132128,False,False
22,0.8,36000,45000,5000,C_temperature.T,0,0,891,273.149993896,273.149993896,326.593139648,327.662139893,328.373077393,54.512145997000005,23.130732690932312,False,False
22,0.8,36000,45000,5000,HT_level,0,0,2111,0.10000000149,0.10000000149,0.600000023842,0.600000023842,0.600000023842,0.500000022352,0.2289964200816373,False,False
22,0.8,36000,45000,5000,HT_temperature.T,0,0,35185,283.149993896,314.54305267350003,325.2757263185,329.83425140425,332.999938965,15.291198730749954,11.47615253609073,False,False
22,0.8,36000,45000,5000,RT_level,0,0,7675,0.5,1.672086894515,1.794511199,2.09409618378,2.70000004768,0.42200928926500003,0.4122579095061964,False,False
22,0.8,36000,45000,5000,RT_level_ini,0,0,6,0.0,2.25,2.25,2.53940701485,2.70000004768,0.2894070148500001,0.4309996943934287,False,False
22,0.8,36000,45000,5000,RT_temperature.T,0,0,5871,283.033294678,301.663696289,313.23326110849996,323.397644043,330.421417236,21.73394775400004,13.761146638014479,False,False
22,0.8,36000,45000,5000,Relaxing.active,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.33406351569452664,True,False
22,0.8,36000,45000,5000,boundary.m_flow_in,0,0,2,0.0,0.0,0.0,0.0,20.0,0.0,6.719432446122121,True,False
22,0.8,36000,45000,5000,dL_rand,0,0,5,-0.311807602644,0.0,0.0890224948525,0.578814029694,2.41016888618,0.578814029694,0.9391147868127752,False,False
22,0.8,36000,45000,5000,dT_rand,0,0,5,-0.311807602644,0.0,0.0890224948525,0.578814029694,2.41016888618,0.578814029694,0.9391147868127752,False,False
22,0.8,36000,45000,5000,dir_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.16560945094412,True,False
22,0.8,36000,45000,5000,dt_rand,0,0,48,-2.37519454956,-0.797418117523,0.0,0.498428285122,1.70451974869,1.295846402645,0.9933290633331424,False,False
22,0.8,36000,45000,5000,heater_act,0,0,2,0.0,0.0,1.0,1.0,1.0,1.0,0.4784610039787643,False,False
22,0.8,36000,45000,5000,inj_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.33597162230610605,True,False
22,0.8,36000,45000,5000,inv_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.1716572830589407,True,False
22,0.8,36000,45000,5000,limiter.y,0,0,5,279.88192749,283.0,283.890228271,288.788146973,307.10168457,5.788146972999982,9.391145520858732,False,False
22,0.8,36000,45000,5000,limiter1.y,0,0,48,76.2480545044,92.0258178711,100.0,104.984283447,117.045196533,12.958465575899993,9.933290934348156,False,False
22,0.8,36000,45000,5000,out_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.15493892718196275,True,False
22,1.0,45000,45000,5000,C_level,0,0,1139,0.00999999977648,0.0799999982119,0.151780456305,0.303544282913,0.38512057066,0.2235442847011,0.12644204516970142,False,False
22,1.0,45000,45000,5000,C_temperature.T,0,0,1139,273.149993896,323.280792236,326.593139648,328.373077393,328.780090332,5.092285156999992,21.64908667535052,False,False
22,1.0,45000,45000,5000,HT_level,0,0,2695,0.10000000149,0.10000000149,0.600000023842,0.600000023842,0.600000023842,0.500000022352,0.22812506206631258,False,False
22,1.0,45000,45000,5000,HT_temperature.T,0,0,43718,283.149993896,315.28461456325,325.617202759,329.9127197265,332.999938965,14.628105163249984,11.124879169872823,False,False
22,1.0,45000,45000,5000,RT_level,0,0,9284,0.5,1.59409618378,1.794511199,2.0717732310275,2.70000004768,0.47767704724750004,0.4138240730656249,False,False
22,1.0,45000,45000,5000,RT_level_ini,0,0,7,0.0,2.09409618378,2.25,2.53940701485,2.70000004768,0.44531083107,0.4002124394015156,False,False
22,1.0,45000,45000,5000,RT_temperature.T,0,0,6976,283.033294678,301.621276855,314.224273682,323.397644043,330.421417236,21.776367187999995,13.621282730948598,False,False
22,1.0,45000,45000,5000,Relaxing.active,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.3386394305538931,True,False
22,1.0,45000,45000,5000,boundary.m_flow_in,0,0,2,0.0,0.0,0.0,0.0,20.0,0.0,6.523134458549603,True,False
22,1.0,45000,45000,5000,dL_rand,0,0,6,-0.378063291311,-0.311807602644,0.0890224948525,0.578814029694,2.41016888618,0.890621632338,0.8843329977262635,False,False
22,1.0,45000,45000,5000,dT_rand,0,0,6,-0.378063291311,-0.311807602644,0.0890224948525,0.578814029694,2.41016888618,0.890621632338,0.8843329977262635,False,False
22,1.0,45000,45000,5000,dir_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.16718324796569634,True,False
22,1.0,45000,45000,5000,dt_rand,0,0,61,-2.37519454956,-0.779625833035,-0.0221564378589,0.498428285122,2.24579596519,1.278054118157,0.9880857123600029,False,False
22,1.0,45000,45000,5000,heater_act,0,0,2,0.0,0.0,1.0,1.0,1.0,1.0,0.47746132084003545,False,False
22,1.0,45000,45000,5000,inj_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.3261567229274802,True,False
22,1.0,45000,45000,5000,inv_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.17355990112182026,True,False
22,1.0,45000,45000,5000,limiter.y,0,0,6,279.219360352,279.88192749,283.890228271,288.788146973,307.10168457,8.906219482999973,8.843328920095546,False,False
22,1.0,45000,45000,5000,limiter1.y,0,0,61,76.2480545044,92.203742981,99.7784347534,104.984283447,122.457962036,12.78054046599999,9.880857445015511,False,False
22,1.0,45000,45000,5000,out_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.15666653348792162,True,False
23,0.05,2250,45000,5000,C_level,0,0,1,0.00999999977648,0.00999999977648,0.00999999977648,0.00999999977648,0.00999999977648,0.0,0.0,True,True
23,0.05,2250,45000,5000,C_temperature.T,0,0,1,273.149993896,273.149993896,273.149993896,273.149993896,273.149993896,0.0,5.68560549438497e-14,True,False
23,0.05,2250,45000,5000,HT_level,0,0,23,0.10000000149,0.10000000149,0.600000023842,0.600000023842,0.600000023842,0.500000022352,0.2472290560238009,False,False
23,0.05,2250,45000,5000,HT_temperature.T,0,0,2250,283.149993896,287.765739441,290.374267578,310.97518920875,328.431213379,23.209449767750016,13.970714535481191,False,False
23,0.05,2250,45000,5000,RT_level,0,0,894,0.5,1.428598850965,1.75,1.75,2.24972319603,0.32140114903499994,0.4295202505725591,False,False
23,0.05,2250,45000,5000,RT_level_ini,0,0,2,0.0,0.0,2.25,2.25,2.25,2.25,1.1147952015886615,False,False
23,0.05,2250,45000,5000,RT_temperature.T,0,0,870,283.033294678,283.033294678,283.033294678,283.05082702625,283.149993896,0.017532348249972074,0.03169923561068816,False,False
23,0.05,2250,45000,5000,Relaxing.active,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True
23,0.05,2250,45000,5000,boundary.m_flow_in,0,0,2,0.0,0.0,0.0,20.0,20.0,20.0,9.743953875233185,False,False
23,0.05,2250,45000,5000,dL_rand,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True
23,0.05,2250,45000,5000,dT_rand,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True
23,0.05,2250,45000,5000,dir_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0961786539807423,True,False
23,0.05,2250,45000,5000,dt_rand,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True
23,0.05,2250,45000,5000,heater_act,0,0,2,0.0,0.0,1.0,1.0,1.0,1.0,0.49665667455379575,False,False
23,0.05,2250,45000,5000,inj_valve_act,0,0,2,0.0,0.0,0.0,1.0,1.0,1.0,0.4871976937616593,False,False
23,0.05,2250,45000,5000,inv_valve_act,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True
23,0.05,2250,45000,5000,limiter.y,0,0,1,283.0,283.0,283.0,283.0,283.0,0.0,0.0,True,True
23,0.05,2250,45000,5000,limiter1.y,0,0,1,100.0,100.0,100.0,100.0,100.0,0.0,0.0,True,True
23,0.05,2250,45000,5000,out_valve_act,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True
23,0.1,4500,45000,5000,C_level,0,0,1,0.00999999977648,0.00999999977648,0.00999999977648,0.00999999977648,0.00999999977648,0.0,0.0,True,True
23,0.1,4500,45000,5000,C_temperature.T,0,0,1,273.149993896,273.149993896,273.149993896,273.149993896,273.149993896,0.0,5.684973584908787e-14,True,False
23,0.1,4500,45000,5000,HT_level,0,0,113,0.10000000149,0.10000000149,0.600000023842,0.600000023842,0.600000023842,0.500000022352,0.2197459053598458,False,False
23,0.1,4500,45000,5000,HT_temperature.T,0,0,4500,283.149993896,290.3746643065,312.0831298825,323.856010437,332.99395752,33.481346130500015,15.934735686432864,False,False
23,0.1,4500,45000,5000,RT_level,0,0,985,0.5,1.75,1.75,1.75,2.25,0.0,0.3445967791597298,True,False
23,0.1,4500,45000,5000,RT_level_ini,0,0,2,0.0,2.25,2.25,2.25,2.25,0.0,0.9260100184908424,True,False
23,0.1,4500,45000,5000,RT_temperature.T,0,0,920,283.033294678,283.033294678,283.118545532,294.1065979,302.720825195,11.073303221999993,7.880712439074425,False,False
23,0.1,4500,45000,5000,Relaxing.active,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.20061142370447885,True,False
23,0.1,4500,45000,5000,boundary.m_flow_in,0,0,2,0.0,0.0,0.0,0.0,20.0,0.0,7.902569132789706,True,False
23,0.1,4500,45000,5000,dL_rand,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True
23,0.1,4500,45000,5000,dT_rand,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True
23,0.1,4500,45000,5000,dir_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.11932714143879614,True,False
23,0.1,4500,45000,5000,dt_rand,0,0,3,-1.18823814392,0.0,0.0,0.0788903459907,0.0788903459907,0.0788903459907,0.4856810825019334,False,False
23,0.1,4500,45000,5000,heater_act,0,0,2,0.0,0.0,1.0,1.0,1.0,1.0,0.4503457465082672,False,False
23,0.1,4500,45000,5000,inj_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.39512845663948537,True,False
23,0.1,4500,45000,5000,inv_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.10059809778967732,True,False
23,0.1,4500,45000,5000,limiter.y,0,0,1,283.0,283.0,283.0,283.0,283.0,0.0,0.0,True,True
23,0.1,4500,45000,5000,limiter1.y,0,0,3,88.1176147461,100.0,100.0,100.788902283,100.788902283,0.7889022829999988,4.8568121551806245,False,False
23,0.1,4500,45000,5000,out_valve_act,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True
23,0.2,9000,45000,5000,C_level,0,0,1,0.00999999977648,0.00999999977648,0.00999999977648,0.00999999977648,0.00999999977648,0.0,0.0,True,True
23,0.2,9000,45000,5000,C_temperature.T,0,0,1,273.149993896,273.149993896,273.149993896,273.149993896,273.149993896,0.0,0.0,True,True
23,0.2,9000,45000,5000,HT_level,0,0,543,0.10000000149,0.28305512666675,0.600000023842,0.600000023842,0.600000023842,0.31694489717525004,0.2130318340570229,False,False
23,0.2,9000,45000,5000,HT_temperature.T,0,0,8970,283.149993896,312.08760070775,325.0072784425,329.87330627425,332.999542236,17.785705566499985,14.850508966762238,False,False
23,0.2,9000,45000,5000,RT_level,0,0,1415,0.5,1.75,1.75,1.75,2.25,0.0,0.3003497651679647,True,False
23,0.2,9000,45000,5000,RT_level_ini,0,0,2,0.0,2.25,2.25,2.25,2.25,0.0,0.6983947272292862,True,False
23,0.2,9000,45000,5000,RT_temperature.T,0,0,1176,283.033294678,283.118644714,302.720825195,321.83303833,330.421386719,38.714393615999995,16.760988669927208,False,False
23,0.2,9000,45000,5000,Relaxing.active,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.32510948327960865,True,False
23,0.2,9000,45000,5000,boundary.m_flow_in,0,0,2,0.0,0.0,0.0,0.0,20.0,0.0,5.913427196205702,True,False
23,0.2,9000,45000,5000,dL_rand,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True
23,0.2,9000,45000,5000,dT_rand,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True
23,0.2,9000,45000,5000,dir_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.16812731805389658,True,False
23,0.2,9000,45000,5000,dt_rand,0,0,13,-1.40736103058,-0.898831129074,0.0,0.0788903459907,0.754234433174,0.9777214750647,0.5214167897789769,False,False
23,0.2,9000,45000,5000,heater_act,0,0,2,0.0,0.0,1.0,1.0,1.0,1.0,0.45296022986146883,False,False
23,0.2,9000,45000,5000,inj_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.29567135981028514,True,False
23,0.2,9000,45000,5000,inv_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.17332725705312402,True,False
23,0.2,9000,45000,5000,limiter.y,0,0,1,283.0,283.0,283.0,283.0,283.0,0.0,0.0,True,True
23,0.2,9000,45000,5000,limiter1.y,0,0,13,85.9263916016,91.0116882324,100.0,100.788902283,107.54234314,9.777214050599994,5.214168775633503,False,False
23,0.2,9000,45000,5000,out_valve_act,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True
23,0.4,18000,45000,5000,C_level,0,0,275,0.00999999977648,0.00999999977648,0.00999999977648,0.10000000149,0.10000000149,0.09000000171352,0.042075235188588314,False,False
23,0.4,18000,45000,5000,C_temperature.T,0,0,275,273.149993896,273.149993896,273.149993896,324.818511963,324.818511963,51.66851806699998,25.516582581886205,False,False
23,0.4,18000,45000,5000,HT_level,0,0,1040,0.10000000149,0.10000000149,0.600000023842,0.600000023842,0.600000023842,0.500000022352,0.21972484186336666,False,False
23,0.4,18000,45000,5000,HT_temperature.T,0,0,17811,283.149993896,314.66258239725,325.113586426,329.76821136475,332.999542236,15.105628967500024,12.446634824787086,False,False
23,0.4,18000,45000,5000,RT_level,0,0,3073,0.5,1.28263950348,1.75,1.75,2.25,0.46736049652,0.4940544342108504,False,False
23,0.4,18000,45000,5000,RT_level_ini,0,0,4,0.0,1.78263950348,1.78263950348,2.25,2.25,0.46736049652,0.6220478719485701,False,False
23,0.4,18000,45000,5000,RT_temperature.T,0,0,2360,283.033294678,294.1065979,309.4190979,321.83303833,330.946868896,27.726440430000025,15.463416645639363,False,False
23,0.4,18000,45000,5000,Relaxing.active,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.3298440631754078,True,False
23,0.4,18000,45000,5000,boundary.m_flow_in,0,0,2,0.0,0.0,0.0,0.0,20.0,0.0,5.937433289047745,True,False
23,0.4,18000,45000,5000,dL_rand,0,0,3,-2.63402199745,-0.934720933437,0.0,0.0,0.0,0.934720933437,0.9295883669363004,False,False
23,0.4,18000,45000,5000,dT_rand,0,0,3,-2.63402199745,-0.934720933437,0.0,0.0,0.0,0.934720933437,0.9295883669363004,False,False
23,0.4,18000,45000,5000,dir_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.16465905690628319,True,False
23,0.4,18000,45000,5000,dt_rand,0,0,24,-1.40736103058,-0.889492452145,-0.0721762776375,0.0788903459907,1.21716976166,0.9683827981356999,0.6816951281370704,False,False
23,0.4,18000,45000,5000,heater_act,0,0,2,0.0,0.0,1.0,1.0,1.0,1.0,0.4630742510380281,False,False
23,0.4,18000,45000,5000,inj_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.29687166445238733,True,False
23,0.4,18000,45000,5000,inv_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.16997843062151996,True,False
23,0.4,18000,45000,5000,limiter.y,0,0,2,274.0,274.0,283.0,283.0,283.0,9.0,4.498099493113421,False,False
23,0.4,18000,45000,5000,limiter1.y,0,0,24,85.9263916016,91.1050720215,99.2782363892,100.788902283,112.171699524,9.683830261499992,6.816951769287389,False,False
23,0.4,18000,45000,5000,out_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.12199832908010487,True,False
23,0.6,27000,45000,5000,C_level,0,0,699,0.00999999977648,0.00999999977648,0.10000000149,0.1513055861,0.239305585623,0.14130558632352,0.06491286070249178,False,False
23,0.6,27000,45000,5000,C_temperature.T,0,0,699,273.149993896,273.149993896,324.818511963,326.802307129,328.091369629,53.65231323299997,24.766906722524343,False,False
23,0.6,27000,45000,5000,HT_level,0,0,1623,0.10000000149,0.10000000149,0.600000023842,0.600000023842,0.600000023842,0.500000022352,0.23333091487124297,False,False
23,0.6,27000,45000,5000,HT_temperature.T,0,0,26554,283.149993896,314.455062866,325.505844116,329.910957336,332.999664307,15.455894470000032,11.912492312828963,False,False
23,0.6,27000,45000,5000,RT_level,0,0,6225,0.5,1.28263950348,1.75,2.20000004768,2.70000004768,0.9173605442000001,0.5853343104832176,False,False
23,0.6,27000,45000,5000,RT_level_ini,0,0,5,0.0,1.78263950348,2.25,2.70000004768,2.70000004768,0.9173605442000001,0.6511587786696498,False,False
23,0.6,27000,45000,5000,RT_temperature.T,0,0,4832,283.033294678,302.126495361,314.62878418,324.593536377,330.946868896,22.467041015999996,14.554358383397796,False,False
23,0.6,27000,45000,5000,Relaxing.active,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.338698259166476,True,False
23,0.6,27000,45000,5000,boundary.m_flow_in,0,0,2,0.0,0.0,0.0,0.0,20.0,0.0,7.033173595335837,True,False
23,0.6,27000,45000,5000,dL_rand,0,0,5,-2.63402199745,-0.934720933437,0.0,2.02941989899,2.02941989899,2.964140832427,1.4484228643286958,False,False
23,0.6,27000,45000,5000,dT_rand,0,0,5,-2.63402199745,-0.934720933437,0.0,2.02941989899,2.02941989899,2.964140832427,1.4484228643286958,False,False
23,0.6,27000,45000,5000,dir_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.16760148303385303,True,False
23,0.6,27000,45000,5000,dt_rand,0,0,37,-1.95638906956,-0.76955473423,0.0,0.270638138056,1.99841308594,1.040192872286,0.9178149469536978,False,False
23,0.6,27000,45000,5000,heater_act,0,0,2,0.0,0.0,1.0,1.0,1.0,1.0,0.485650644878403,False,False
23,0.6,27000,45000,5000,inj_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.3516586797667918,True,False
23,0.6,27000,45000,5000,inv_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.17362121510078793,True,False
23,0.6,27000,45000,5000,limiter.y,0,0,4,274.0,274.0,283.0,303.294189453,303.294189453,29.294189453,11.687574320494186,False,False
23,0.6,27000,45000,5000,limiter1.y,0,0,37,80.4361114502,92.3044509888,100.0,102.706382751,119.984130859,10.401931762200007,9.178149682603241,False,False
23,0.6,27000,45000,5000,out_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.1582528068419387,True,False
23,0.8,36000,45000,5000,C_level,0,0,966,0.00999999977648,0.00999999977648,0.10000000149,0.239305585623,0.327305585146,0.22930558584652,0.09585309083570864,False,False
23,0.8,36000,45000,5000,C_temperature.T,0,0,966,273.149993896,273.149993896,324.818511963,328.091369629,328.684631348,54.94137573299997,23.1860212409654,False,False
23,0.8,36000,45000,5000,HT_level,0,0,2188,0.10000000149,0.10000000149,0.600000023842,0.600000023842,0.600000023842,0.500000022352,0.23241222972586312,False,False
23,0.8,36000,45000,5000,HT_temperature.T,0,0,35120,283.149993896,314.84688568075,325.6003570555,329.910957336,332.999786377,15.064071655250018,11.477997824639727,False,False
23,0.8,36000,45000,5000,RT_level,0,0,8197,0.5,1.28263950348,1.75,2.20000004768,2.70000004768,0.9173605442000001,0.599391283164838,False,False
23,0.8,36000,45000,5000,RT_level_ini,0,0,5,0.0,1.78263950348,2.25,2.70000004768,2.70000004768,0.9173605442000001,0.6376994366355282,False,False
23,0.8,36000,45000,5000,RT_temperature.T,0,0,6273,283.033294678,302.657409668,314.62878418,324.593536377,330.946868896,21.936126709000007,13.66005766667541,False,False
23,0.8,36000,45000,5000,Relaxing.active,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.33837463019500846,True,False
23,0.8,36000,45000,5000,boundary.m_flow_in,0,0,2,0.0,0.0,0.0,0.0,20.0,0.0,6.941565796257322,True,False
23,0.8,36000,45000,5000,dL_rand,0,0,6,-2.63402199745,-0.934720933437,0.0,1.33921325207,2.02941989899,2.273934185507,1.3632862321180288,False,False
23,0.8,36000,45000,5000,dT_rand,0,0,6,-2.63402199745,-0.934720933437,0.0,1.33921325207,2.02941989899,2.273934185507,1.3632862321180288,False,False
23,0.8,36000,45000,5000,dir_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.16936003494448718,True,False
23,0.8,36000,45000,5000,dt_rand,0,0,49,-1.95638906956,-0.76955473423,0.0,0.270638138056,1.99841308594,1.040192872286,0.9278536644685856,False,False
23,0.8,36000,45000,5000,heater_act,0,0,2,0.0,0.0,1.0,1.0,1.0,1.0,0.4844080695142214,False,False
23,0.8,36000,45000,5000,inj_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.34707828981286615,True,False
23,0.8,36000,45000,5000,inv_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.17384530648119595,True,False
23,0.8,36000,45000,5000,limiter.y,0,0,5,274.0,274.0,283.0,296.392120361,303.294189453,22.392120361000025,11.080361168463396,False,False
23,0.8,36000,45000,5000,limiter1.y,0,0,49,80.4361114502,92.3044509888,100.0,102.706382751,119.984130859,10.401931762200007,9.27853681267512,False,False
23,0.8,36000,45000,5000,out_valve_act,0,0,2,0.0,0.0,0.0,0.0,1.0,0.0,0.1611095172956516,True,False
23,1.0,45000,45000,5000,C_level,0,0,1233,0.00999999977648,0.0799999982119,0.1513055861,0.27963160723475,0.415305584669,0.19963160902285,0.1260826638137294,False,False
23,1.0,45000,45000,5000,C_temperature.T,0,0,1233,273.149993896,323.280792236,326.802307129,328.40937042275004,329.00769043,5.128578186750019,21.68056510406205,False,False
23,1.0,45000,45000,5000,HT_level,0,0,2822,0.10000000149,0.10000000149,0.600000023842,0.600000023842,0.600000023842,0.500000022352,0.23246709226798004,False,False
23,1.0,45000,45000,5000,HT_temperature.T,0,0,43606,283.149993896,315.901977539,325.96986389150004,330.01878356925,332.999938965,14.116806030250018,11.088922162942403,False,False
23,1.0,45000,45000,5000,RT_level,0,0,10191,0.5,1.4016946852199998,2.20000004768,2.20000004768,2.70000004768,0.7983053624600003,0.5951196275957046,False,False
23,1.0,45000,45000,5000,RT_level_ini,0,0,5,0.0,1.78263950348,2.70000004768,2.70000004768,2.70000004768,0.9173605442000001,0.6065328591588778,False,False
23,1.0,45000,45000,5000,RT_temperature.T,0,0,7728,283.033294678,305.317939758,314.628814697,324.593536377,330.946868896,19.275596618999998,12.84124360008885,False,False
